run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,2,4,25.78,38.27,92.02,0.0,0.0
3,2,5,27.31,45.51,94.88,0.0,0.0
3,3,0,31.5,42.52,53.39,55.85,0.0
3,3,1,34.15,36.61,57.05,64.83,0.0
3,3,2,36.94,33.89,56.85,70.94,0.0
3,3,3,34.62,35.95,51.13,76.0,0.0
3,3,4,39.67,32.49,52.26,79.32,0.0
3,3,5,37.61,34.68,50.93,80.72,0.0
3,4,0,42.86,35.61,52.13,25.93,66.73
3,4,1,33.02,32.23,45.35,20.08,79.61
3,4,2,32.43,35.68,44.22,24.67,84.53
3,4,3,35.95,33.55,39.03,28.46,88.38
3,4,4,34.75,29.1,44.02,31.38,88.38
3,4,5,33.55,34.95,46.88,30.45,93.23
4,0,0,78.6,0.0,0.0,0.0,0.0
4,0,1,83.32,0.0,0.0,0.0,0.0
4,0,2,85.18,0.0,0.0,0.0,0.0
4,0,3,87.24,0.0,0.0,0.0,0.0
4,0,4,89.3,0.0,0.0,0.0,0.0
4,0,5,88.9,0.0,0.0,0.0,0.0
4,1,0,42.33,62.5,0.0,0.0,0.0
4,1,1,44.52,75.2,0.0,0.0,0.0
4,1,2,45.18,75.93,0.0,0.0,0.0
4,1,3,44.98,77.93,0.0,0.0,0.0
4,1,4,44.85,77.59,0.0,0.0,0.0
4,1,5,38.34,89.49,0.0,0.0,0.0
4,2,0,30.23,35.64,66.93,0.0,0.0
4,2,1,27.64,29.52,77.03,0.0,0.0
4,2,2,30.37,33.98,77.16,0.0,0.0
4,2,3,30.23,35.77,81.21,0.0,0.0
4,2,4,30.83,36.77,81.27,0.0,0.0
4,2,5,32.09,33.24,82.74,0.0,0.0
4,3,0,26.58,35.11,35.39,71.21,0.0
4,3,1,31.1,37.77,22.64,80.85,0.0
4,3,2,25.91,37.3,20.25,85.84,0.0
4,3,3,26.64,36.5,18.26,87.17,0.0
4,3,4,27.04,39.1,17.6,88.63,0.0
4,3,5,26.38,37.63,18.46,88.16,0.0
4,4,0,20.93,11.84,14.48,46.21,57.91
4,4,1,29.04,19.08,13.41,33.11,69.28
4,4,2,25.18,18.02,15.27,34.97,77.53
4,4,3,27.77,18.55,14.74,27.53,83.84
4,4,4,26.71,18.68,15.21,27.33,84.91
4,4,5,24.92,17.42,14.94,29.39,86.3
