run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,80.28,0.0,0.0,0.0,0.0
0,0,1,81.67,0.0,0.0,0.0,0.0
0,0,2,81.27,0.0,0.0,0.0,0.0
0,0,3,93.49,0.0,0.0,0.0,0.0
0,0,4,93.89,0.0,0.0,0.0,0.0
0,0,5,96.41,0.0,0.0,0.0,0.0
0,1,0,79.48,57.38,0.0,0.0,0.0
0,1,1,75.43,66.29,0.0,0.0,0.0
0,1,2,73.31,75.66,0.0,0.0,0.0
0,1,3,72.84,79.59,0.0,0.0,0.0
0,1,4,70.19,84.38,0.0,0.0,0.0
0,1,5,71.71,89.03,0.0,0.0,0.0
0,2,0,59.23,55.85,54.79,0.0,0.0
0,2,1,70.52,43.62,65.29,0.0,0.0
0,2,2,70.25,47.67,62.77,0.0,0.0
0,2,3,71.51,48.6,65.89,0.0,0.0
0,2,4,70.78,47.61,66.36,0.0,0.0
0,2,5,68.66,48.34,69.75,0.0,0.0
0,3,0,57.9,38.3,39.56,59.93,0.0
0,3,1,57.44,43.42,46.41,69.83,0.0
0,3,2,58.1,42.02,48.2,77.01,0.0
0,3,3,60.09,44.35,42.29,78.67,0.0
0,3,4,58.3,44.22,47.67,81.33,0.0
0,3,5,58.57,43.82,45.74,82.13,0.0
0,4,0,64.08,40.56,40.29,44.25,48.34
0,4,1,59.03,36.7,44.41,42.59,60.03
0,4,2,57.1,40.76,52.13,53.49,69.99
0,4,3,53.39,43.62,46.94,47.64,75.17
0,4,4,57.24,39.1,46.48,46.84,78.42
0,4,5,55.11,38.3,47.27,46.05,85.86
1,0,0,51.99,0.0,0.0,0.0,0.0
1,0,1,52.32,0.0,0.0,0.0,0.0
1,0,2,67.8,0.0,0.0,0.0,0.0
1,0,3,70.52,0.0,0.0,0.0,0.0
1,0,4,69.65,0.0,0.0,0.0,0.0
1,0,5,72.64,0.0,0.0,0.0,0.0
1,1,0,52.59,52.99,0.0,0.0,0.0
1,1,1,53.45,51.2,0.0,0.0,0.0
1,1,2,54.52,49.87,0.0,0.0,0.0
1,1,3,54.78,78.99,0.0,0.0,0.0
1,1,4,49.8,83.91,0.0,0.0,0.0
1,1,5,51.53,84.24,0.0,0.0,0.0
1,2,0,50.27,50.8,60.82,0.0,0.0
1,2,1,49.2,49.8,68.92,0.0,0.0
1,2,2,49.73,48.27,69.72,0.0,0.0
1,2,3,50.66,56.38,80.08,0.0,0.0
1,2,4,51.33,54.79,85.46,0.0,0.0
1,2,5,45.42,56.05,87.92,0.0,0.0
1,3,0,43.82,48.6,59.03,50.1,0.0
1,3,1,43.36,47.54,58.83,55.75,0.0
1,3,2,47.01,49.34,64.34,60.53,0.0
1,3,3,48.94,50.53,63.08,68.17,0.0
