run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,2,3,65.65,45.65,51.93,0.0,0.0
3,2,4,66.05,45.85,51.33,0.0,0.0
3,2,5,70.96,57.01,55.65,0.0,0.0
3,2,6,71.5,56.15,55.12,0.0,0.0
3,3,0,71.56,55.68,44.68,27.79,0.0
3,3,1,73.69,45.85,36.77,38.96,0.0
3,3,2,73.09,53.09,41.49,38.76,0.0
3,3,3,74.88,53.09,43.48,38.96,0.0
3,3,4,75.68,52.36,41.89,41.02,0.0
3,3,5,75.75,52.36,41.89,40.96,0.0
3,3,6,75.75,52.56,41.95,41.09,0.0
3,4,0,66.11,51.63,42.29,31.85,55.18
3,4,1,66.64,50.56,43.88,35.17,62.88
3,4,2,69.63,50.37,43.42,30.05,70.78
3,4,3,67.51,42.99,41.16,28.99,75.03
3,4,4,66.45,47.71,43.95,28.26,76.1
3,4,5,66.45,47.57,43.95,28.52,76.03
3,4,6,66.64,47.84,43.82,28.72,76.03
4,0,0,61.4,0.0,0.0,0.0,0.0
4,0,1,83.12,0.0,0.0,0.0,0.0
4,0,2,84.65,0.0,0.0,0.0,0.0
4,0,3,84.92,0.0,0.0,0.0,0.0
4,0,4,84.52,0.0,0.0,0.0,0.0
4,0,5,85.91,0.0,0.0,0.0,0.0
4,0,6,86.11,0.0,0.0,0.0,0.0
4,1,0,56.81,51.33,0.0,0.0,0.0
4,1,1,68.77,48.47,0.0,0.0,0.0
4,1,2,69.37,48.14,0.0,0.0,0.0
4,1,3,70.23,47.21,0.0,0.0,0.0
4,1,4,71.16,46.54,0.0,0.0,0.0
4,1,5,71.89,46.01,0.0,0.0,0.0
4,1,6,72.89,45.28,0.0,0.0,0.0
4,2,0,68.44,31.05,23.17,0.0,0.0
4,2,1,68.37,31.78,23.04,0.0,0.0
4,2,2,68.44,32.18,22.91,0.0,0.0
4,2,3,68.5,32.78,22.18,0.0,0.0
4,2,4,68.17,32.98,21.58,0.0,0.0
4,2,5,68.44,33.05,21.05,0.0,0.0
4,2,6,68.37,33.11,20.05,0.0,0.0
4,3,0,68.37,42.55,4.71,28.92,0.0
4,3,1,68.17,42.95,4.85,28.46,0.0
4,3,2,68.17,43.28,5.18,28.06,0.0
4,3,3,67.84,43.48,5.44,27.73,0.0
4,3,4,67.71,43.62,5.58,27.19,0.0
4,3,5,67.57,44.08,5.78,26.53,0.0
4,3,6,67.38,44.22,5.84,26.26,0.0
4,4,0,58.87,43.82,11.22,29.45,35.77
4,4,1,60.6,36.17,10.16,42.89,53.72
4,4,2,61.06,39.3,11.62,37.83,52.06
4,4,3,61.13,39.3,11.75,37.97,51.86
4,4,4,61.13,39.3,12.82,39.96,52.39
4,4,5,60.4,36.84,13.75,45.41,61.37
4,4,6,58.07,35.57,22.78,46.48,65.96
0,0,0,76.76,0.0,0.0,0.0,0.0
