run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,79.81,0.0,0.0,0.0,0.0
0,0,1,84.0,0.0,0.0,0.0,0.0
0,0,2,83.73,0.0,0.0,0.0,0.0
0,0,3,83.67,0.0,0.0,0.0,0.0
0,0,4,82.47,0.0,0.0,0.0,0.0
0,0,5,79.35,0.0,0.0,0.0,0.0
0,1,0,66.33,56.72,0.0,0.0,0.0
0,1,1,66.8,55.45,0.0,0.0,0.0
0,1,2,67.53,54.92,0.0,0.0,0.0
0,1,3,67.6,54.26,0.0,0.0,0.0
0,1,4,68.19,54.19,0.0,0.0,0.0
0,1,5,67.99,53.39,0.0,0.0,0.0
0,2,0,73.64,24.73,39.03,0.0,0.0
0,2,1,73.04,25.07,39.89,0.0,0.0
0,2,2,72.64,25.6,39.1,0.0,0.0
0,2,3,72.97,25.4,37.97,0.0,0.0
0,2,4,73.44,25.27,37.03,0.0,0.0
0,2,5,73.77,25.73,36.5,0.0,0.0
0,3,0,56.64,21.41,27.66,42.33,0.0
0,3,1,56.57,20.81,29.85,40.47,0.0
0,3,2,56.84,20.61,30.92,37.94,0.0
0,3,3,56.84,21.14,31.32,37.81,0.0
0,3,4,56.57,21.01,32.05,36.08,0.0
0,3,5,56.84,21.14,31.85,36.01,0.0
0,4,0,51.73,18.22,30.78,22.39,34.4
0,4,1,52.32,19.08,31.45,22.86,31.47
0,4,2,51.99,19.75,32.05,23.85,29.61
0,4,3,52.06,19.75,31.72,24.58,28.55
0,4,4,52.72,19.41,31.91,25.45,27.89
0,4,5,52.32,20.21,31.52,26.05,27.42
1,0,0,51.33,0.0,0.0,0.0,0.0
1,0,1,51.53,0.0,0.0,0.0,0.0
1,0,2,50.6,0.0,0.0,0.0,0.0
1,0,3,50.13,0.0,0.0,0.0,0.0
1,0,4,50.33,0.0,0.0,0.0,0.0
1,0,5,50.33,0.0,0.0,0.0,0.0
1,1,0,15.47,66.56,0.0,0.0,0.0
1,1,1,13.68,65.69,0.0,0.0,0.0
1,1,2,12.95,64.49,0.0,0.0,0.0
1,1,3,12.95,64.16,0.0,0.0,0.0
1,1,4,12.95,63.43,0.0,0.0,0.0
1,1,5,13.81,63.3,0.0,0.0,0.0
1,2,0,24.04,52.73,46.08,0.0,0.0
1,2,1,24.97,52.66,44.02,0.0,0.0
1,2,2,25.37,51.66,43.76,0.0,0.0
1,2,3,25.56,50.93,42.1,0.0,0.0
1,2,4,25.56,50.47,41.17,0.0,0.0
1,2,5,26.23,49.6,40.31,0.0,0.0
1,3,0,34.4,45.48,37.52,43.92,0.0
1,3,1,33.93,46.14,35.86,43.19,0.0
1,3,2,33.86,45.55,35.13,42.99,0.0
1,3,3,33.33,43.55,31.34,47.44,0.0
1,3,4,32.87,42.09,30.94,47.57,0.0
1,3,5,32.54,40.69,30.88,47.71,0.0
