run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,81.08,0.0,0.0,0.0,0.0
0,0,1,87.05,0.0,0.0,0.0,0.0
0,0,2,89.51,0.0,0.0,0.0,0.0
0,0,3,88.38,0.0,0.0,0.0,0.0
0,0,4,90.44,0.0,0.0,0.0,0.0
0,0,5,90.64,0.0,0.0,0.0,0.0
0,0,6,89.51,0.0,0.0,0.0,0.0
0,1,0,70.39,52.66,0.0,0.0,0.0
0,1,1,70.05,52.79,0.0,0.0,0.0
0,1,2,70.45,51.66,0.0,0.0,0.0
0,1,3,69.59,51.53,0.0,0.0,0.0
0,1,4,69.46,51.6,0.0,0.0,0.0
0,1,5,70.25,52.53,0.0,0.0,0.0
0,1,6,71.58,51.86,0.0,0.0,0.0
0,2,0,75.23,16.49,44.75,0.0,0.0
0,2,1,75.76,16.16,43.82,0.0,0.0
0,2,2,75.63,15.16,44.28,0.0,0.0
0,2,3,75.37,16.42,44.95,0.0,0.0
0,2,4,76.1,16.49,44.08,0.0,0.0
0,2,5,76.29,16.62,43.75,0.0,0.0
0,2,6,76.56,16.82,43.42,0.0,0.0
0,3,0,59.89,13.36,31.78,47.71,0.0
0,3,1,59.83,13.76,31.98,45.38,0.0
0,3,2,59.03,13.83,32.38,44.39,0.0
0,3,3,58.37,14.1,32.98,42.99,0.0
0,3,4,58.7,14.56,33.11,41.33,0.0
0,3,5,58.76,15.23,33.18,39.93,0.0
0,3,6,58.63,15.09,33.24,39.53,0.0
0,4,0,59.36,14.63,30.32,28.7,32.54
0,4,1,59.56,14.83,30.72,30.37,29.81
0,4,2,59.96,14.89,31.91,31.76,28.02
0,4,3,60.42,15.23,31.85,32.23,26.49
0,4,4,60.89,14.69,32.25,32.43,25.83
0,4,5,61.82,14.63,32.58,32.16,24.77
0,4,6,62.15,15.03,32.58,32.03,24.24
1,0,0,50.93,0.0,0.0,0.0,0.0
1,0,1,50.8,0.0,0.0,0.0,0.0
1,0,2,50.46,0.0,0.0,0.0,0.0
1,0,3,50.33,0.0,0.0,0.0,0.0
1,0,4,50.33,0.0,0.0,0.0,0.0
1,0,5,50.53,0.0,0.0,0.0,0.0
1,0,6,50.6,0.0,0.0,0.0,0.0
1,1,0,15.87,67.35,0.0,0.0,0.0
1,1,1,13.41,66.69,0.0,0.0,0.0
1,1,2,13.28,66.22,0.0,0.0,0.0
1,1,3,12.75,65.16,0.0,0.0,0.0
1,1,4,13.35,65.62,0.0,0.0,0.0
1,1,5,14.28,65.03,0.0,0.0,0.0
1,1,6,13.94,64.63,0.0,0.0,0.0
1,2,0,30.88,48.34,52.39,0.0,0.0
1,2,1,29.61,46.21,51.59,0.0,0.0
1,2,2,28.35,46.21,50.73,0.0,0.0
1,2,3,27.16,45.01,49.2,0.0,0.0
1,2,4,19.65,42.95,52.86,0.0,0.0
1,2,5,20.52,43.62,51.26,0.0,0.0
1,2,6,21.45,43.62,50.6,0.0,0.0
1,3,0,34.4,40.43,41.24,45.58,0.0
1,3,1,35.66,43.35,36.85,47.24,0.0
1,3,2,31.41,38.76,38.98,48.04,0.0
1,3,3,31.87,38.1,39.71,47.77,0.0
1,3,4,33.0,40.09,42.5,49.63,0.0
1,3,5,33.67,39.83,42.23,49.7,0.0
1,3,6,32.67,40.69,42.9,48.97,0.0
1,4,0,34.13,35.31,44.09,42.33,66.38
1,4,1,28.55,27.79,37.18,38.27,80.6
1,4,2,33.2,25.93,38.25,38.67,82.26
1,4,3,32.6,26.99,38.18,38.27,82.46
1,4,4,32.54,26.73,38.58,38.94,83.52
1,4,5,32.4,28.32,39.11,37.28,85.18
1,4,6,32.67,27.99,38.71,38.01,85.32
2,0,0,69.88,0.0,0.0,0.0,0.0
2,0,1,70.21,0.0,0.0,0.0,0.0
2,0,2,69.95,0.0,0.0,0.0,0.0
2,0,3,70.28,0.0,0.0,0.0,0.0
2,0,4,68.28,0.0,0.0,0.0,0.0
2,0,5,67.49,0.0,0.0,0.0,0.0
2,0,6,66.02,0.0,0.0,0.0,0.0
2,1,0,41.69,69.37,0.0,0.0,0.0
2,1,1,37.03,71.89,0.0,0.0,0.0
2,1,2,38.36,71.63,0.0,0.0,0.0
2,1,3,39.56,71.36,0.0,0.0,0.0
2,1,4,40.69,70.83,0.0,0.0,0.0
2,1,5,41.42,70.17,0.0,0.0,0.0
2,1,6,41.95,70.37,0.0,0.0,0.0
2,2,0,34.24,53.75,33.71,0.0,0.0
2,2,1,36.97,55.15,28.46,0.0,0.0
2,2,2,37.7,55.75,26.2,0.0,0.0
2,2,3,40.29,57.28,22.94,0.0,0.0
2,2,4,40.69,57.74,20.94,0.0,0.0
2,2,5,41.16,58.21,19.48,0.0,0.0
2,2,6,41.22,58.87,18.88,0.0,0.0
2,3,0,42.89,61.2,7.25,7.97,0.0
2,3,1,43.02,62.13,6.25,6.78,0.0
2,3,2,42.82,62.46,5.98,5.91,0.0
2,3,3,42.02,62.79,6.05,5.05,0.0
2,3,4,42.15,62.86,5.92,4.78,0.0
2,3,5,42.42,63.85,5.98,4.45,0.0
2,3,6,42.29,64.98,5.85,4.05,0.0
2,4,0,40.03,61.33,12.1,1.99,30.01
2,4,1,42.09,62.79,12.57,1.99,26.69
2,4,2,43.22,62.99,12.7,2.06,25.3
2,4,3,44.28,63.59,12.37,2.26,24.3
2,4,4,46.08,62.92,12.1,2.33,23.04
2,4,5,46.61,62.99,12.7,2.26,22.51
2,4,6,46.88,62.72,12.9,2.52,22.31
3,0,0,84.12,0.0,0.0,0.0,0.0
3,0,1,86.91,0.0,0.0,0.0,0.0
3,0,2,86.64,0.0,0.0,0.0,0.0
3,0,3,85.32,0.0,0.0,0.0,0.0
3,0,4,82.66,0.0,0.0,0.0,0.0
3,0,5,81.13,0.0,0.0,0.0,0.0
3,0,6,79.0,0.0,0.0,0.0,0.0
3,1,0,75.95,64.92,0.0,0.0,0.0
3,1,1,68.24,67.71,0.0,0.0,0.0
3,1,2,69.5,66.25,0.0,0.0,0.0
3,1,3,70.63,66.31,0.0,0.0,0.0
3,1,4,70.96,65.98,0.0,0.0,0.0
3,1,5,71.56,65.51,0.0,0.0,0.0
3,1,6,71.43,65.32,0.0,0.0,0.0
3,2,0,59.87,61.46,62.57,0.0,0.0
3,2,1,60.27,62.66,61.5,0.0,0.0
3,2,2,60.27,63.59,60.44,0.0,0.0
3,2,3,48.11,60.66,67.55,0.0,0.0
3,2,4,50.23,60.2,66.42,0.0,0.0
3,2,5,52.29,59.73,65.36,0.0,0.0
3,2,6,53.29,60.4,64.89,0.0,0.0
3,3,0,46.98,53.42,48.87,46.88,0.0
3,3,1,47.51,53.75,56.45,51.33,0.0
3,3,2,53.42,54.09,56.91,50.27,0.0
3,3,3,54.02,54.29,57.11,51.13,0.0
3,3,4,55.22,54.42,56.91,51.6,0.0
3,3,5,56.01,53.89,57.78,50.86,0.0
3,3,6,54.68,52.23,55.85,55.92,0.0
3,4,0,50.63,52.29,52.06,47.87,62.35
3,4,1,42.99,49.57,56.12,41.02,75.7
3,4,2,51.23,46.31,47.07,38.5,81.54
3,4,3,48.04,40.27,46.68,43.22,86.25
3,4,4,49.17,41.06,47.27,42.69,87.98
3,4,5,45.98,37.54,47.54,40.49,90.11
3,4,6,46.11,36.35,47.14,41.22,89.64
4,0,0,77.67,0.0,0.0,0.0,0.0
4,0,1,84.58,0.0,0.0,0.0,0.0
4,0,2,84.52,0.0,0.0,0.0,0.0
4,0,3,84.92,0.0,0.0,0.0,0.0
4,0,4,84.58,0.0,0.0,0.0,0.0
4,0,5,82.06,0.0,0.0,0.0,0.0
4,0,6,81.53,0.0,0.0,0.0,0.0
4,1,0,66.71,49.67,0.0,0.0,0.0
4,1,1,67.64,48.27,0.0,0.0,0.0
4,1,2,68.44,47.74,0.0,0.0,0.0
4,1,3,69.37,46.08,0.0,0.0,0.0
4,1,4,69.77,45.21,0.0,0.0,0.0
4,1,5,69.3,46.34,0.0,0.0,0.0
4,1,6,70.63,45.08,0.0,0.0,0.0
4,2,0,62.19,30.65,32.87,0.0,0.0
4,2,1,63.06,33.11,29.88,0.0,0.0
4,2,2,63.46,35.04,26.29,0.0,0.0
4,2,3,63.52,36.77,23.77,0.0,0.0
4,2,4,63.92,37.57,21.85,0.0,0.0
4,2,5,64.45,38.3,19.85,0.0,0.0
4,2,6,64.58,38.9,19.06,0.0,0.0
4,3,0,51.3,40.76,36.25,52.33,0.0
4,3,1,50.43,34.57,28.75,61.84,0.0
4,3,2,50.83,34.91,28.49,60.97,0.0
4,3,3,49.1,45.48,27.22,70.88,0.0
4,3,4,47.71,44.55,27.69,73.27,0.0
4,3,5,43.52,46.68,28.35,78.06,0.0
4,3,6,48.37,48.54,33.0,79.92,0.0
4,4,0,49.1,35.51,36.85,55.52,43.15
4,4,1,46.91,28.52,34.93,57.25,59.64
4,4,2,48.04,31.18,33.93,57.78,63.43
4,4,3,46.05,34.84,34.13,55.12,66.49
4,4,4,45.12,28.92,32.67,51.26,71.94
4,4,5,46.84,32.71,30.61,50.86,72.34
4,4,6,47.38,32.18,32.07,50.66,71.74
0,0,0,77.03,0.0,0.0,0.0,0.0
0,0,1,76.03,0.0,0.0,0.0,0.0
0,0,2,75.37,0.0,0.0,0.0,0.0
0,0,3,74.17,0.0,0.0,0.0,0.0
0,0,4,73.04,0.0,0.0,0.0,0.0
0,0,5,72.05,0.0,0.0,0.0,0.0
0,0,6,70.72,0.0,0.0,0.0,0.0
0,1,0,60.62,47.21,0.0,0.0,0.0
0,1,1,58.5,50.66,0.0,0.0,0.0
0,1,2,57.7,51.2,0.0,0.0,0.0
0,1,3,57.44,51.26,0.0,0.0,0.0
0,1,4,57.5,50.93,0.0,0.0,0.0
0,1,5,57.64,51.2,0.0,0.0,0.0
0,1,6,58.1,51.8,0.0,0.0,0.0
0,2,0,71.38,23.27,40.56,0.0,0.0
0,2,1,71.65,24.53,42.22,0.0,0.0
0,2,2,71.65,23.6,43.02,0.0,0.0
0,2,3,71.51,23.6,42.89,0.0,0.0
0,2,4,71.38,25.2,42.55,0.0,0.0
0,2,5,71.45,24.8,42.35,0.0,0.0
0,2,6,71.18,24.73,41.42,0.0,0.0
0,3,0,53.05,17.15,22.67,52.49,0.0
0,3,1,54.18,17.29,24.0,51.03,0.0
0,3,2,54.78,17.69,24.73,48.64,0.0
0,3,3,55.11,17.95,25.33,46.71,0.0
0,3,4,55.58,18.02,25.93,45.65,0.0
0,3,5,55.84,17.75,26.33,44.78,0.0
0,3,6,55.84,17.49,27.19,43.46,0.0
0,4,0,47.81,15.82,34.04,9.63,43.56
0,4,1,48.07,16.36,34.91,9.97,41.17
0,4,2,48.87,16.82,35.51,11.03,39.51
0,4,3,49.6,16.76,35.9,12.09,37.25
0,4,4,50.07,16.62,37.03,12.76,35.66
0,4,5,50.0,16.89,37.37,13.82,34.59
0,4,6,49.93,16.49,37.57,14.88,33.4
1,0,0,51.2,0.0,0.0,0.0,0.0
1,0,1,50.4,0.0,0.0,0.0,0.0
1,0,2,50.66,0.0,0.0,0.0,0.0
1,0,3,50.46,0.0,0.0,0.0,0.0
1,0,4,50.27,0.0,0.0,0.0,0.0
1,0,5,50.46,0.0,0.0,0.0,0.0
1,0,6,50.8,0.0,0.0,0.0,0.0
1,1,0,34.0,63.7,0.0,0.0,0.0
1,1,1,33.8,63.03,0.0,0.0,0.0
1,1,2,32.93,63.03,0.0,0.0,0.0
1,1,3,32.27,62.7,0.0,0.0,0.0
1,1,4,32.01,61.9,0.0,0.0,0.0
1,1,5,31.34,60.97,0.0,0.0,0.0
1,1,6,31.81,60.7,0.0,0.0,0.0
1,2,0,33.8,46.41,45.75,0.0,0.0
1,2,1,32.87,47.54,43.49,0.0,0.0
1,2,2,32.87,48.27,41.5,0.0,0.0
1,2,3,32.07,48.2,40.17,0.0,0.0
1,2,4,32.54,48.34,39.18,0.0,0.0
1,2,5,32.54,48.47,38.05,0.0,0.0
1,2,6,32.6,48.34,36.92,0.0,0.0
1,3,0,38.98,52.26,10.42,33.55,0.0
1,3,1,38.71,52.79,11.02,32.43,0.0
1,3,2,38.18,53.46,10.89,31.43,0.0
1,3,3,38.25,53.79,10.89,31.03,0.0
1,3,4,38.84,53.99,11.16,31.03,0.0
1,3,5,38.65,54.19,11.49,30.63,0.0
1,3,6,38.98,54.26,11.95,30.63,0.0
1,4,0,37.58,28.99,40.24,34.49,62.33
1,4,1,37.38,38.5,33.2,37.14,68.64
1,4,2,38.45,37.37,32.27,38.8,73.49
1,4,3,37.78,37.77,38.18,36.94,75.15
1,4,4,37.52,37.3,38.31,36.81,75.15
1,4,5,37.92,36.24,38.71,37.54,75.15
1,4,6,41.24,34.57,37.05,41.06,75.88
2,0,0,69.61,0.0,0.0,0.0,0.0
2,0,1,69.68,0.0,0.0,0.0,0.0
2,0,2,72.87,0.0,0.0,0.0,0.0
2,0,3,73.54,0.0,0.0,0.0,0.0
2,0,4,73.54,0.0,0.0,0.0,0.0
2,0,5,75.6,0.0,0.0,0.0,0.0
2,0,6,75.47,0.0,0.0,0.0,0.0
2,1,0,57.71,61.53,0.0,0.0,0.0
2,1,1,58.44,60.33,0.0,0.0,0.0
2,1,2,58.58,59.53,0.0,0.0,0.0
2,1,3,59.11,58.94,0.0,0.0,0.0
2,1,4,59.64,58.27,0.0,0.0,0.0
2,1,5,59.91,57.14,0.0,0.0,0.0
2,1,6,59.97,55.95,0.0,0.0,0.0
2,2,0,42.69,36.41,42.89,0.0,0.0
2,2,1,45.08,38.07,39.56,0.0,0.0
2,2,2,46.21,38.94,36.77,0.0,0.0
2,2,3,47.61,39.8,34.11,0.0,0.0
2,2,4,48.4,40.27,30.92,0.0,0.0
2,2,5,49.4,41.2,28.92,0.0,0.0
2,2,6,50.2,41.53,27.59,0.0,0.0
2,3,0,56.12,49.24,5.65,6.38,0.0
2,3,1,55.98,50.76,5.59,5.58,0.0
2,3,2,56.05,51.1,4.99,4.85,0.0
2,3,3,55.78,51.5,4.85,3.99,0.0
2,3,4,55.92,51.89,4.85,3.59,0.0
2,3,5,55.85,51.76,4.45,3.26,0.0
2,3,6,56.25,52.03,4.59,3.06,0.0
2,4,0,44.55,53.16,13.36,0.8,34.73
2,4,1,45.08,54.15,13.43,1.06,33.2
2,4,2,46.41,55.08,13.9,1.0,31.61
2,4,3,47.61,55.42,14.36,1.26,30.08
2,4,4,49.14,55.28,14.16,1.26,28.88
2,4,5,49.07,55.81,15.09,1.46,27.42
2,4,6,50.47,55.81,15.56,1.53,26.36
3,0,0,84.45,0.0,0.0,0.0,0.0
3,0,1,83.59,0.0,0.0,0.0,0.0
3,0,2,81.73,0.0,0.0,0.0,0.0
3,0,3,79.73,0.0,0.0,0.0,0.0
3,0,4,76.81,0.0,0.0,0.0,0.0
3,0,5,74.62,0.0,0.0,0.0,0.0
3,0,6,71.63,0.0,0.0,0.0,0.0
3,1,0,76.81,55.42,0.0,0.0,0.0
3,1,1,74.22,57.21,0.0,0.0,0.0
3,1,2,74.15,56.94,0.0,0.0,0.0
3,1,3,74.15,56.54,0.0,0.0,0.0
3,1,4,71.63,72.09,0.0,0.0,0.0
3,1,5,72.56,70.37,0.0,0.0,0.0
3,1,6,73.42,69.37,0.0,0.0,0.0
3,2,0,58.6,56.61,55.65,0.0,0.0
3,2,1,57.08,50.7,63.16,0.0,0.0
3,2,2,56.74,50.23,62.37,0.0,0.0
3,2,3,56.68,48.84,61.57,0.0,0.0
3,2,4,55.75,61.26,70.08,0.0,0.0
3,2,5,52.89,58.6,75.86,0.0,0.0
3,2,6,53.29,57.41,78.92,0.0,0.0
3,3,0,61.99,54.02,45.94,51.13,0.0
3,3,1,62.13,54.09,40.36,56.12,0.0
3,3,2,62.99,54.49,39.23,56.85,0.0
3,3,3,64.85,55.61,38.36,57.18,0.0
3,3,4,64.32,53.55,44.08,57.91,0.0
3,3,5,66.31,52.76,44.55,59.97,0.0
3,3,6,66.91,52.82,43.55,60.31,0.0
3,4,0,62.72,54.68,53.06,35.11,53.19
3,4,1,65.58,55.22,50.0,33.84,64.94
3,4,2,63.46,51.63,47.34,33.05,69.39
3,4,3,61.73,54.49,44.68,32.45,71.25
3,4,4,59.67,46.25,49.2,30.05,80.08
3,4,5,59.0,46.71,47.07,31.98,82.54
3,4,6,57.81,49.5,50.66,33.78,81.87
4,0,0,78.94,0.0,0.0,0.0,0.0
4,0,1,85.18,0.0,0.0,0.0,0.0
4,0,2,86.18,0.0,0.0,0.0,0.0
4,0,3,87.71,0.0,0.0,0.0,0.0
4,0,4,88.24,0.0,0.0,0.0,0.0
4,0,5,88.11,0.0,0.0,0.0,0.0
4,0,6,88.24,0.0,0.0,0.0,0.0
4,1,0,69.97,44.95,0.0,0.0,0.0
4,1,1,70.96,43.02,0.0,0.0,0.0
4,1,2,72.03,40.96,0.0,0.0,0.0
4,1,3,72.62,39.56,0.0,0.0,0.0
4,1,4,73.89,37.83,0.0,0.0,0.0
4,1,5,74.29,36.9,0.0,0.0,0.0
4,1,6,75.02,35.84,0.0,0.0,0.0
4,2,0,58.21,15.82,39.91,0.0,0.0
4,2,1,60.13,17.09,37.38,0.0,0.0
4,2,2,61.66,17.95,36.12,0.0,0.0
4,2,3,61.86,19.22,35.39,0.0,0.0
4,2,4,62.66,20.28,33.6,0.0,0.0
4,2,5,63.32,21.88,32.01,0.0,0.0
4,2,6,63.85,23.6,30.68,0.0,0.0
4,3,0,66.38,30.72,9.3,28.86,0.0
4,3,1,67.31,30.19,9.23,28.52,0.0
4,3,2,67.38,30.32,8.9,28.72,0.0
4,3,3,66.98,30.32,8.76,28.52,0.0
4,3,4,66.98,30.52,9.76,28.66,0.0
4,3,5,67.57,30.05,10.09,28.26,0.0
4,3,6,67.71,30.72,10.49,27.79,0.0
4,4,0,70.5,15.62,9.83,8.51,25.4
4,4,1,71.83,15.29,9.36,8.51,23.27
4,4,2,73.29,16.09,8.5,8.91,22.21
