run,task,cycle,task_1,task_2,task_3,task_4,task_5
4,1,1,55.67,46.58,0.0,0.0,0.0
4,1,2,55.76,46.38,0.0,0.0,0.0
4,1,3,56.12,46.25,0.0,0.0,0.0
4,1,4,56.29,46.05,0.0,0.0,0.0
4,2,0,55.67,34.62,21.13,0.0,0.0
4,2,1,54.52,42.72,22.13,0.0,0.0
4,2,2,55.59,42.86,21.33,0.0,0.0
4,2,3,56.12,42.92,20.73,0.0,0.0
4,2,4,56.74,43.12,20.47,0.0,0.0
4,3,0,59.84,35.61,14.02,20.27,0.0
4,3,1,56.47,38.01,14.09,24.92,0.0
4,3,2,56.65,37.67,13.82,24.58,0.0
4,3,3,56.56,37.67,13.95,24.39,0.0
4,3,4,56.91,37.67,13.75,23.85,0.0
4,4,0,53.46,33.62,9.5,16.21,22.94
4,4,1,53.72,31.1,9.1,19.27,30.65
4,4,2,53.72,31.16,9.04,19.34,30.59
4,4,3,53.81,31.36,9.1,19.34,30.52
4,4,4,53.9,31.5,9.1,19.6,30.45
