run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,2,4,34.42,49.97,89.43,0.0,0.0
3,2,5,33.75,49.44,93.55,0.0,0.0
3,3,0,43.52,45.78,70.88,47.34,0.0
3,3,1,42.39,33.89,54.79,58.58,0.0
3,3,2,39.2,41.4,62.63,68.95,0.0
3,3,3,42.52,43.52,55.19,73.34,0.0
3,3,4,45.98,41.79,55.65,76.6,0.0
3,3,5,45.45,40.73,45.21,83.38,0.0
3,4,0,40.6,40.4,48.2,54.72,64.08
3,4,1,35.02,31.3,36.77,49.07,74.97
3,4,2,38.74,37.14,42.49,49.73,81.67
3,4,3,37.54,36.61,37.1,43.95,89.97
3,4,4,34.29,33.02,38.56,36.7,93.36
3,4,5,36.15,36.68,40.69,37.3,94.02
4,0,0,78.6,0.0,0.0,0.0,0.0
4,0,1,83.32,0.0,0.0,0.0,0.0
4,0,2,85.18,0.0,0.0,0.0,0.0
4,0,3,87.24,0.0,0.0,0.0,0.0
4,0,4,89.3,0.0,0.0,0.0,0.0
4,0,5,88.9,0.0,0.0,0.0,0.0
4,1,0,54.55,61.1,0.0,0.0,0.0
4,1,1,42.26,77.79,0.0,0.0,0.0
4,1,2,38.47,83.44,0.0,0.0,0.0
4,1,3,36.88,82.58,0.0,0.0,0.0
4,1,4,35.95,83.91,0.0,0.0,0.0
4,1,5,32.03,88.03,0.0,0.0,0.0
4,2,0,33.55,62.1,48.01,0.0,0.0
4,2,1,25.32,55.45,69.39,0.0,0.0
4,2,2,27.11,49.6,70.85,0.0,0.0
4,2,3,32.29,50.33,76.89,0.0,0.0
4,2,4,31.16,49.87,80.35,0.0,0.0
4,2,5,31.83,49.93,80.94,0.0,0.0
4,3,0,20.4,50.53,41.24,60.51,0.0
4,3,1,22.72,44.61,33.33,72.81,0.0
4,3,2,24.52,43.48,35.06,78.12,0.0
4,3,3,26.05,46.48,29.08,82.38,0.0
4,3,4,26.18,46.68,31.34,85.24,0.0
4,3,5,25.58,46.68,25.43,86.5,0.0
4,4,0,28.17,33.38,30.54,55.32,50.86
4,4,1,28.64,37.17,35.39,42.62,65.76
4,4,2,28.64,34.77,32.87,39.03,75.27
4,4,3,25.71,30.25,27.16,33.84,83.71
4,4,4,25.71,26.53,27.42,37.1,84.44
4,4,5,23.12,25.0,25.9,36.84,85.04
