run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,79.81,0.0,0.0,0.0,0.0
0,0,1,80.68,0.0,0.0,0.0,0.0
0,0,2,80.68,0.0,0.0,0.0,0.0
0,0,3,84.26,0.0,0.0,0.0,0.0
0,0,4,84.26,0.0,0.0,0.0,0.0
0,0,5,85.99,0.0,0.0,0.0,0.0
0,1,0,62.55,56.58,0.0,0.0,0.0
0,1,1,61.69,57.18,0.0,0.0,0.0
0,1,2,62.75,56.72,0.0,0.0,0.0
0,1,3,64.01,56.12,0.0,0.0,0.0
0,1,4,64.21,55.59,0.0,0.0,0.0
0,1,5,64.67,55.05,0.0,0.0,0.0
0,2,0,72.24,28.52,38.1,0.0,0.0
0,2,1,70.32,26.66,39.83,0.0,0.0
0,2,2,71.45,25.8,39.16,0.0,0.0
0,2,3,71.91,26.06,38.56,0.0,0.0
0,2,4,72.44,26.53,38.16,0.0,0.0
0,2,5,72.84,26.86,37.5,0.0,0.0
0,3,0,56.57,21.08,20.28,41.66,0.0
0,3,1,56.57,21.54,21.74,40.73,0.0
0,3,2,56.37,22.14,22.61,40.2,0.0
0,3,3,56.31,22.54,23.47,39.0,0.0
0,3,4,62.62,35.17,38.3,56.15,0.0
0,3,5,61.62,42.95,35.7,59.0,0.0
0,4,0,57.1,36.1,35.04,33.36,39.31
0,4,1,57.64,36.7,34.97,33.95,37.85
0,4,2,63.75,38.96,37.43,42.92,49.14
0,4,3,58.96,41.36,38.16,47.77,52.26
0,4,4,64.01,38.5,39.83,41.73,56.71
0,4,5,56.91,39.23,40.49,40.86,58.7
1,0,0,51.33,0.0,0.0,0.0,0.0
1,0,1,50.2,0.0,0.0,0.0,0.0
1,0,2,50.2,0.0,0.0,0.0,0.0
1,0,3,51.0,0.0,0.0,0.0,0.0
1,0,4,51.59,0.0,0.0,0.0,0.0
1,0,5,51.46,0.0,0.0,0.0,0.0
1,1,0,15.27,66.29,0.0,0.0,0.0
1,1,1,15.07,66.29,0.0,0.0,0.0
1,1,2,17.2,66.42,0.0,0.0,0.0
1,1,3,17.93,66.82,0.0,0.0,0.0
1,1,4,18.46,66.62,0.0,0.0,0.0
1,1,5,19.26,66.62,0.0,0.0,0.0
1,2,0,24.63,53.06,45.95,0.0,0.0
1,2,1,26.23,53.12,44.42,0.0,0.0
1,2,2,27.29,52.06,43.29,0.0,0.0
1,2,3,28.42,51.6,41.97,0.0,0.0
1,2,4,27.16,48.47,45.62,0.0,0.0
1,2,5,28.35,49.47,45.29,0.0,0.0
1,3,0,35.46,47.61,37.05,42.99,0.0
1,3,1,34.0,48.74,26.1,48.04,0.0
1,3,2,34.79,48.67,26.16,47.84,0.0
1,3,3,35.72,49.14,26.29,47.57,0.0
1,3,4,39.97,45.88,35.06,61.06,0.0
1,3,5,39.77,41.76,44.42,60.73,0.0
1,4,0,36.85,34.11,41.43,49.04,63.19
1,4,1,40.17,35.11,49.6,46.58,70.37
1,4,2,40.24,34.77,40.31,45.45,77.81
1,4,3,39.84,33.24,43.63,48.04,80.13
1,4,4,37.45,32.45,43.69,48.57,80.33
1,4,5,39.71,32.98,43.49,45.91,81.86
2,0,0,73.94,0.0,0.0,0.0,0.0
2,0,1,74.0,0.0,0.0,0.0,0.0
2,0,2,74.47,0.0,0.0,0.0,0.0
2,0,3,73.6,0.0,0.0,0.0,0.0
2,0,4,74.27,0.0,0.0,0.0,0.0
2,0,5,73.94,0.0,0.0,0.0,0.0
2,1,0,49.2,66.71,0.0,0.0,0.0
2,1,1,51.93,65.12,0.0,0.0,0.0
2,1,2,53.99,68.77,0.0,0.0,0.0
2,1,3,56.32,67.11,0.0,0.0,0.0
2,1,4,57.65,66.18,0.0,0.0,0.0
2,1,5,58.71,64.52,0.0,0.0,0.0
2,2,0,52.19,44.25,30.45,0.0,0.0
2,2,1,53.52,45.78,27.06,0.0,0.0
2,2,2,54.12,46.45,25.2,0.0,0.0
2,2,3,46.94,53.02,29.65,0.0,0.0
2,2,4,46.94,54.29,27.86,0.0,0.0
2,2,5,47.21,55.35,25.66,0.0,0.0
2,3,0,56.85,56.81,5.19,6.25,0.0
2,3,1,56.72,57.81,5.39,6.05,0.0
2,3,2,57.51,58.41,5.45,5.18,0.0
2,3,3,57.38,58.67,5.59,5.18,0.0
2,3,4,57.91,58.6,5.85,5.12,0.0
