run,task,cycle,task_1,task_2,task_3,task_4,task_5
4,2,0,55.61,64.16,49.07,0.0,0.0
4,2,1,57.81,60.37,60.09,0.0,0.0
4,2,2,56.41,62.57,63.35,0.0,0.0
4,2,3,54.02,62.57,69.32,0.0,0.0
4,2,4,49.97,62.63,76.29,0.0,0.0
4,2,5,52.89,60.7,77.95,0.0,0.0
4,3,0,54.15,52.19,48.87,56.05,0.0
4,3,1,44.85,57.65,50.4,68.15,0.0
4,3,2,48.57,60.31,46.75,69.55,0.0
4,3,3,50.03,61.24,44.89,77.33,0.0
4,3,4,49.83,59.11,42.96,79.92,0.0
4,3,5,47.91,56.58,39.31,83.64,0.0
4,4,0,43.52,45.68,33.67,63.56,50.27
4,4,1,45.05,43.35,34.73,56.45,61.44
4,4,2,43.46,40.23,33.0,64.49,70.74
4,4,3,45.45,41.49,34.86,59.77,73.87
4,4,4,46.45,38.76,37.52,61.3,77.73
4,4,5,44.39,42.42,40.5,63.43,79.72
