run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,79.27,0.0,0.0,0.0,0.0
0,0,1,80.43,0.0,0.0,0.0,0.0
0,0,2,81.84,0.0,0.0,0.0,0.0
0,0,3,83.17,0.0,0.0,0.0,0.0
0,0,4,85.3,0.0,0.0,0.0,0.0
0,1,0,67.49,45.45,0.0,0.0,0.0
0,1,1,67.23,44.78,0.0,0.0,0.0
0,1,2,67.32,44.12,0.0,0.0,0.0
0,1,3,67.14,44.05,0.0,0.0,0.0
0,1,4,66.96,43.72,0.0,0.0,0.0
0,2,0,61.2,37.08,31.18,0.0,0.0
0,2,1,61.56,37.28,30.72,0.0,0.0
0,2,2,61.65,37.01,30.12,0.0,0.0
0,2,3,61.82,36.88,30.39,0.0,0.0
0,2,4,62.36,36.74,30.05,0.0,0.0
0,3,0,55.27,26.05,33.71,34.71,0.0
0,3,1,52.44,26.25,35.37,33.98,0.0
0,3,2,52.61,26.05,35.44,33.44,0.0
0,3,3,52.97,26.31,35.77,33.18,0.0
0,3,4,53.23,26.25,36.04,32.91,0.0
0,4,0,49.87,21.99,27.93,25.8,45.68
0,4,1,50.31,21.79,28.06,25.8,45.48
0,4,2,50.75,21.93,28.32,25.73,44.82
0,4,3,51.11,21.86,28.12,25.66,43.96
0,4,4,51.11,21.53,28.46,25.93,43.82
1,0,0,50.31,0.0,0.0,0.0,0.0
1,0,1,50.4,0.0,0.0,0.0,0.0
1,0,2,50.75,0.0,0.0,0.0,0.0
1,0,3,51.11,0.0,0.0,0.0,0.0
1,0,4,51.37,0.0,0.0,0.0,0.0
1,1,0,15.85,43.92,0.0,0.0,0.0
1,1,1,15.85,42.99,0.0,0.0,0.0
1,1,2,15.23,41.66,0.0,0.0,0.0
1,1,3,14.44,40.53,0.0,0.0,0.0
1,1,4,13.99,39.34,0.0,0.0,0.0
1,2,0,25.78,33.55,54.22,0.0,0.0
1,2,1,26.4,33.75,53.69,0.0,0.0
1,2,2,27.02,34.02,53.22,0.0,0.0
1,2,3,27.1,34.22,52.56,0.0,0.0
1,2,4,27.72,34.09,52.03,0.0,0.0
1,3,0,30.29,25.51,28.31,47.31,0.0
1,3,1,30.47,25.85,28.64,47.18,0.0
1,3,2,31.09,26.31,29.17,46.84,0.0
1,3,3,31.8,26.38,29.24,46.51,0.0
1,3,4,36.67,27.11,31.5,49.83,0.0
1,4,0,40.04,28.11,38.8,46.25,58.21
1,4,1,41.19,28.44,41.4,48.44,64.52
1,4,2,41.01,28.57,41.33,48.24,64.19
1,4,3,39.95,27.31,38.94,48.17,66.18
1,4,4,42.25,31.03,41.93,49.57,66.25
2,0,0,58.16,0.0,0.0,0.0,0.0
2,0,1,68.53,0.0,0.0,0.0,0.0
2,0,2,74.65,0.0,0.0,0.0,0.0
2,0,3,74.65,0.0,0.0,0.0,0.0
2,0,4,74.56,0.0,0.0,0.0,0.0
2,1,0,51.15,62.3,0.0,0.0,0.0
2,1,1,51.51,61.64,0.0,0.0,0.0
2,1,2,52.13,60.64,0.0,0.0,0.0
2,1,3,52.75,59.97,0.0,0.0,0.0
2,1,4,53.55,58.91,0.0,0.0,0.0
2,2,0,43.0,51.26,37.14,0.0,0.0
2,2,1,42.91,51.13,37.21,0.0,0.0
2,2,2,43.17,51.0,36.61,0.0,0.0
2,2,3,43.35,50.6,36.81,0.0,0.0
2,2,4,43.62,50.6,36.68,0.0,0.0
2,3,0,40.96,38.5,24.12,22.07,0.0
2,3,1,41.13,38.83,24.39,21.08,0.0
2,3,2,40.96,39.03,24.25,20.08,0.0
2,3,3,41.13,39.03,24.05,19.15,0.0
2,3,4,41.22,39.3,24.05,18.35,0.0
2,4,0,39.18,32.58,21.86,13.43,35.86
2,4,1,39.63,32.91,21.86,13.03,34.93
2,4,2,40.43,33.58,21.99,12.5,34.59
2,4,3,40.78,33.71,21.99,12.37,34.06
2,4,4,40.96,34.18,22.26,12.3,33.2
3,0,0,80.59,0.0,0.0,0.0,0.0
3,0,1,82.36,0.0,0.0,0.0,0.0
3,0,2,82.27,0.0,0.0,0.0,0.0
3,0,3,82.27,0.0,0.0,0.0,0.0
3,0,4,82.36,0.0,0.0,0.0,0.0
3,1,0,75.0,59.2,0.0,0.0,0.0
3,1,1,75.27,58.54,0.0,0.0,0.0
3,1,2,75.62,67.84,0.0,0.0,0.0
3,1,3,77.48,72.82,0.0,0.0,0.0
3,1,4,78.46,73.22,0.0,0.0,0.0
3,2,0,60.64,55.42,56.28,0.0,0.0
3,2,1,58.42,61.59,67.51,0.0,0.0
3,2,2,59.22,59.73,67.77,0.0,0.0
3,2,3,59.4,59.6,67.38,0.0,0.0
3,2,4,59.93,60.73,68.57,0.0,0.0
3,3,0,58.24,57.41,63.32,39.23,0.0
3,3,1,53.01,46.25,64.05,46.41,0.0
3,3,2,56.47,53.62,65.38,47.61,0.0
3,3,3,56.38,53.82,65.38,47.81,0.0
3,3,4,56.47,53.75,65.38,47.61,0.0
3,4,0,54.88,54.29,63.12,36.77,38.67
3,4,1,54.61,46.45,59.87,41.69,51.1
3,4,2,54.79,46.38,60.0,41.62,50.9
3,4,3,55.14,46.51,59.87,41.49,50.9
3,4,4,57.62,51.23,60.6,43.09,52.76
4,0,0,77.13,0.0,0.0,0.0,0.0
4,0,1,77.13,0.0,0.0,0.0,0.0
4,0,2,77.3,0.0,0.0,0.0,0.0
4,0,3,82.54,0.0,0.0,0.0,0.0
4,0,4,83.6,0.0,0.0,0.0,0.0
4,1,0,63.39,48.5,0.0,0.0,0.0
4,1,1,68.88,50.3,0.0,0.0,0.0
4,1,2,68.88,49.7,0.0,0.0,0.0
4,1,3,68.35,49.1,0.0,0.0,0.0
