run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,79.27,0.0,0.0,0.0,0.0
0,0,1,81.84,0.0,0.0,0.0,0.0
0,0,2,82.29,0.0,0.0,0.0,0.0
0,0,3,82.2,0.0,0.0,0.0,0.0
0,0,4,84.06,0.0,0.0,0.0,0.0
0,1,0,69.35,45.25,0.0,0.0,0.0
0,1,1,66.34,49.44,0.0,0.0,0.0
0,1,2,65.63,49.1,0.0,0.0,0.0
0,1,3,65.63,48.84,0.0,0.0,0.0
0,1,4,65.54,48.44,0.0,0.0,0.0
0,2,0,60.5,35.88,36.24,0.0,0.0
0,2,1,61.03,35.95,35.64,0.0,0.0
0,2,2,61.12,35.68,34.97,0.0,0.0
0,2,3,61.03,35.61,34.51,0.0,0.0
0,2,4,61.03,35.48,33.58,0.0,0.0
0,3,0,57.57,28.31,29.79,27.53,0.0
0,3,1,45.0,21.06,29.52,29.72,0.0
0,3,2,45.08,20.86,29.72,28.66,0.0
0,3,3,45.26,20.93,29.52,27.86,0.0
0,3,4,45.44,21.0,29.79,27.33,0.0
0,4,0,49.69,22.13,21.74,18.55,41.17
0,4,1,49.78,22.39,22.34,19.22,40.24
0,4,2,49.78,22.46,22.61,19.75,38.98
0,4,3,49.87,22.59,22.87,19.75,38.25
0,4,4,50.22,22.92,23.2,20.48,37.32
1,0,0,50.31,0.0,0.0,0.0,0.0
1,0,1,50.13,0.0,0.0,0.0,0.0
1,0,2,51.02,0.0,0.0,0.0,0.0
1,0,3,51.28,0.0,0.0,0.0,0.0
1,0,4,51.55,0.0,0.0,0.0,0.0
1,1,0,31.0,31.36,0.0,0.0,0.0
1,1,1,29.94,30.1,0.0,0.0,0.0
1,1,2,28.08,29.44,0.0,0.0,0.0
1,1,3,26.93,28.84,0.0,0.0,0.0
1,1,4,26.13,27.97,0.0,0.0,0.0
1,2,0,28.52,23.72,54.09,0.0,0.0
1,2,1,28.79,23.26,53.42,0.0,0.0
1,2,2,28.7,22.79,52.76,0.0,0.0
1,2,3,28.43,22.72,51.96,0.0,0.0
1,2,4,28.34,22.52,51.3,0.0,0.0
1,3,0,29.32,20.0,32.76,52.76,0.0
1,3,1,29.41,20.33,32.89,52.16,0.0
1,3,2,29.94,20.66,33.09,51.56,0.0
1,3,3,29.76,20.8,32.89,51.1,0.0
1,3,4,29.94,21.33,33.02,50.83,0.0
1,4,0,39.15,22.39,33.02,45.32,63.19
1,4,1,39.86,21.13,34.42,44.92,68.11
1,4,2,41.72,24.92,33.69,50.5,71.3
1,4,3,39.68,19.4,28.04,47.24,74.68
1,4,4,39.86,21.33,29.63,48.9,74.95
2,0,0,58.16,0.0,0.0,0.0,0.0
2,0,1,72.52,0.0,0.0,0.0,0.0
2,0,2,76.06,0.0,0.0,0.0,0.0
2,0,3,76.77,0.0,0.0,0.0,0.0
2,0,4,76.15,0.0,0.0,0.0,0.0
2,1,0,52.22,59.97,0.0,0.0,0.0
2,1,1,51.86,59.51,0.0,0.0,0.0
2,1,2,51.24,58.58,0.0,0.0,0.0
2,1,3,51.42,58.11,0.0,0.0,0.0
2,1,4,51.24,57.38,0.0,0.0,0.0
2,2,0,25.71,37.23,51.96,0.0,0.0
2,2,1,25.98,38.1,51.83,0.0,0.0
2,2,2,26.42,38.23,51.89,0.0,0.0
2,2,3,26.95,38.9,51.76,0.0,0.0
2,2,4,28.01,39.56,51.56,0.0,0.0
2,3,0,33.69,37.43,45.05,30.92,0.0
2,3,1,33.42,37.43,45.05,30.45,0.0
2,3,2,33.69,37.7,44.98,29.72,0.0
2,3,3,33.69,38.16,45.05,29.65,0.0
2,3,4,33.69,38.43,44.92,29.32,0.0
2,4,0,35.02,38.96,39.0,22.07,31.34
2,4,1,46.81,43.42,37.28,31.72,45.09
2,4,2,48.76,42.49,42.39,31.38,45.29
2,4,3,52.39,46.28,40.33,33.18,45.95
2,4,4,52.57,46.34,40.4,33.11,45.68
3,0,0,80.59,0.0,0.0,0.0,0.0
3,0,1,82.8,0.0,0.0,0.0,0.0
3,0,2,84.93,0.0,0.0,0.0,0.0
3,0,3,88.56,0.0,0.0,0.0,0.0
3,0,4,88.39,0.0,0.0,0.0,0.0
3,1,0,70.39,60.47,0.0,0.0,0.0
3,1,1,71.01,60.27,0.0,0.0,0.0
3,1,2,75.8,73.29,0.0,0.0,0.0
3,1,3,74.29,75.15,0.0,0.0,0.0
3,1,4,75.53,75.55,0.0,0.0,0.0
3,2,0,50.53,61.26,64.85,0.0,0.0
3,2,1,38.56,56.74,70.43,0.0,0.0
3,2,2,43.35,59.07,70.9,0.0,0.0
3,2,3,43.35,59.0,70.96,0.0,0.0
3,2,4,43.62,59.0,70.96,0.0,0.0
3,3,0,47.7,55.28,67.71,42.62,0.0
3,3,1,47.78,51.3,64.32,54.45,0.0
3,3,2,48.14,51.56,64.39,54.39,0.0
3,3,3,50.27,51.23,65.78,55.72,0.0
3,3,4,50.44,53.42,65.91,56.05,0.0
3,4,0,48.4,47.77,63.19,46.54,48.11
3,4,1,49.11,46.45,55.42,53.39,61.59
3,4,2,49.47,46.71,55.75,53.72,61.26
3,4,3,49.56,46.91,55.81,53.72,60.4
3,4,4,50.09,47.04,55.88,53.86,60.2
4,0,0,77.13,0.0,0.0,0.0,0.0
4,0,1,81.74,0.0,0.0,0.0,0.0
4,0,2,81.38,0.0,0.0,0.0,0.0
4,0,3,82.18,0.0,0.0,0.0,0.0
4,0,4,82.62,0.0,0.0,0.0,0.0
4,1,0,57.09,54.22,0.0,0.0,0.0
4,1,1,58.16,53.55,0.0,0.0,0.0
4,1,2,58.69,53.09,0.0,0.0,0.0
4,1,3,59.4,52.43,0.0,0.0,0.0
4,1,4,59.75,51.76,0.0,0.0,0.0
4,2,0,51.68,38.01,43.26,0.0,0.0
4,2,1,52.66,39.27,42.33,0.0,0.0
4,2,2,54.26,39.93,42.33,0.0,0.0
4,2,3,55.23,40.47,41.46,0.0,0.0
4,2,4,56.47,41.0,41.0,0.0,0.0
4,3,0,54.88,40.4,29.5,35.75,0.0
4,3,1,55.05,40.86,29.37,34.49,0.0
4,3,2,55.23,41.2,28.84,33.62,0.0
4,3,3,55.67,41.59,28.24,33.09,0.0
4,3,4,55.85,41.93,28.04,32.82,0.0
4,4,0,52.3,30.3,19.0,28.7,39.43
4,4,1,53.37,29.24,16.68,33.49,43.82
4,4,2,53.37,29.57,17.08,33.29,43.28
4,4,3,53.46,29.97,17.48,33.16,42.95
4,4,4,53.63,30.1,18.27,32.76,42.49
