run,task,cycle,task_1,task_2,task_3,task_4,task_5
2,1,5,64.23,88.64,0.0,0.0,0.0
2,2,0,35.37,37.01,68.68,0.0,0.0
2,2,1,36.97,38.94,73.54,0.0,0.0
2,2,2,35.51,44.05,74.07,0.0,0.0
2,2,3,37.5,41.0,77.46,0.0,0.0
2,2,4,45.74,49.63,76.73,0.0,0.0
2,2,5,45.28,47.97,78.52,0.0,0.0
2,3,0,37.1,34.15,30.12,48.77,0.0
2,3,1,54.65,40.4,30.65,53.02,0.0
2,3,2,54.59,48.44,32.18,62.72,0.0
2,3,3,51.66,49.24,34.11,69.24,0.0
2,3,4,51.86,47.97,36.7,70.83,0.0
2,3,5,48.34,48.84,42.49,77.67,0.0
2,4,0,39.89,44.39,29.12,33.62,66.0
2,4,1,45.94,46.31,38.36,33.82,75.03
2,4,2,43.15,40.8,41.49,27.77,80.81
2,4,3,43.15,43.79,42.49,31.23,84.0
2,4,4,42.95,48.11,41.56,33.55,84.53
2,4,5,41.56,46.84,44.02,37.48,85.46
3,0,0,74.88,0.0,0.0,0.0,0.0
3,0,1,84.52,0.0,0.0,0.0,0.0
3,0,2,86.38,0.0,0.0,0.0,0.0
3,0,3,88.04,0.0,0.0,0.0,0.0
3,0,4,95.22,0.0,0.0,0.0,0.0
3,0,5,94.75,0.0,0.0,0.0,0.0
3,1,0,71.83,77.81,0.0,0.0,0.0
3,1,1,58.74,85.38,0.0,0.0,0.0
3,1,2,66.05,87.71,0.0,0.0,0.0
3,1,3,69.63,89.1,0.0,0.0,0.0
3,1,4,72.89,89.04,0.0,0.0,0.0
3,1,5,73.55,88.64,0.0,0.0,0.0
3,2,0,38.74,26.91,73.54,0.0,0.0
3,2,1,48.17,41.79,83.71,0.0,0.0
3,2,2,48.77,39.67,83.78,0.0,0.0
3,2,3,50.17,39.07,85.24,0.0,0.0
3,2,4,49.63,41.46,85.84,0.0,0.0
3,2,5,50.43,40.47,85.64,0.0,0.0
3,3,0,65.65,46.25,41.36,53.59,0.0
3,3,1,63.92,51.5,33.71,64.1,0.0
3,3,2,68.04,48.04,34.51,69.81,0.0
3,3,3,68.64,46.64,32.38,72.67,0.0
3,3,4,68.44,45.18,32.38,73.74,0.0
3,3,5,65.98,50.43,34.71,77.66,0.0
3,4,0,60.86,40.13,41.76,29.59,73.97
3,4,1,62.13,48.5,38.5,26.46,81.81
3,4,2,62.92,47.38,42.09,27.39,85.46
3,4,3,60.0,54.22,44.81,41.16,86.79
3,4,4,62.39,53.55,44.02,38.03,89.58
3,4,5,63.59,54.82,42.35,37.1,90.57
4,0,0,81.73,0.0,0.0,0.0,0.0
4,0,1,83.79,0.0,0.0,0.0,0.0
4,0,2,85.51,0.0,0.0,0.0,0.0
4,0,3,84.19,0.0,0.0,0.0,0.0
4,0,4,89.1,0.0,0.0,0.0,0.0
4,0,5,89.3,0.0,0.0,0.0,0.0
4,1,0,69.44,27.79,0.0,0.0,0.0
4,1,1,72.09,24.73,0.0,0.0,0.0
4,1,2,67.64,68.75,0.0,0.0,0.0
4,1,3,70.1,66.36,0.0,0.0,0.0
4,1,4,73.82,62.37,0.0,0.0,0.0
4,1,5,75.61,61.97,0.0,0.0,0.0
4,2,0,59.14,17.35,45.48,0.0,0.0
4,2,1,61.13,16.82,43.29,0.0,0.0
4,2,2,52.62,51.13,60.36,0.0,0.0
4,2,3,59.47,56.05,58.9,0.0,0.0
4,2,4,61.79,56.72,59.43,0.0,0.0
4,2,5,60.6,55.59,60.69,0.0,0.0
4,3,0,48.5,47.87,22.97,61.44,0.0
4,3,1,53.55,50.53,28.29,65.69,0.0
4,3,2,54.82,53.92,29.95,66.36,0.0
4,3,3,55.88,56.65,30.88,66.09,0.0
4,3,4,56.15,56.91,30.74,65.96,0.0
4,3,5,49.63,54.99,34.93,75.4,0.0
4,4,0,49.17,28.52,19.39,39.83,59.64
4,4,1,49.63,33.38,33.8,45.94,68.02
4,4,2,52.03,30.98,27.29,42.49,74.07
4,4,3,50.83,33.64,32.34,43.68,75.27
4,4,4,48.24,38.96,39.91,49.53,79.65
4,4,5,45.65,37.57,36.52,49.47,83.38
