run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,79.81,0.0,0.0,0.0,0.0
0,0,1,82.54,0.0,0.0,0.0,0.0
0,0,2,84.33,0.0,0.0,0.0,0.0
0,0,3,84.4,0.0,0.0,0.0,0.0
0,0,4,87.78,0.0,0.0,0.0,0.0
0,0,5,87.38,0.0,0.0,0.0,0.0
0,1,0,68.19,53.59,0.0,0.0,0.0
0,1,1,67.8,53.46,0.0,0.0,0.0
0,1,2,67.99,52.59,0.0,0.0,0.0
0,1,3,67.8,52.53,0.0,0.0,0.0
0,1,4,66.67,52.66,0.0,0.0,0.0
0,1,5,68.59,51.8,0.0,0.0,0.0
0,2,0,76.76,25.6,35.04,0.0,0.0
0,2,1,76.76,25.2,34.31,0.0,0.0
0,2,2,76.43,25.2,34.24,0.0,0.0
0,2,3,76.36,25.27,33.18,0.0,0.0
0,2,4,76.83,25.47,33.11,0.0,0.0
0,2,5,77.42,21.34,39.69,0.0,0.0
0,3,0,64.48,18.68,25.33,40.4,0.0
0,3,1,63.75,18.75,25.53,37.28,0.0
0,3,2,63.28,18.55,26.26,36.01,0.0
0,3,3,63.01,18.88,26.8,35.68,0.0
0,3,4,62.68,19.68,26.53,34.75,0.0
0,3,5,62.08,19.48,27.39,34.29,0.0
0,4,0,54.45,17.89,32.65,23.19,36.79
0,4,1,55.05,18.28,33.58,24.58,33.67
0,4,2,55.44,18.35,33.84,25.78,31.81
0,4,3,54.78,19.22,34.04,26.25,30.41
0,4,4,55.58,19.15,33.58,27.31,29.81
0,4,5,55.58,19.35,33.58,28.31,29.22
1,0,0,51.33,0.0,0.0,0.0,0.0
1,0,1,50.4,0.0,0.0,0.0,0.0
1,0,2,50.46,0.0,0.0,0.0,0.0
1,0,3,50.13,0.0,0.0,0.0,0.0
1,0,4,50.2,0.0,0.0,0.0,0.0
1,0,5,50.2,0.0,0.0,0.0,0.0
1,1,0,15.54,66.22,0.0,0.0,0.0
1,1,1,13.61,65.69,0.0,0.0,0.0
1,1,2,12.88,64.43,0.0,0.0,0.0
1,1,3,13.48,64.3,0.0,0.0,0.0
1,1,4,13.48,63.43,0.0,0.0,0.0
1,1,5,14.01,62.97,0.0,0.0,0.0
1,2,0,24.37,52.79,45.82,0.0,0.0
1,2,1,24.37,52.19,43.69,0.0,0.0
1,2,2,25.03,51.73,43.56,0.0,0.0
1,2,3,25.83,50.8,41.57,0.0,0.0
1,2,4,25.96,50.4,40.5,0.0,0.0
1,2,5,34.99,52.93,64.48,0.0,0.0
1,3,0,40.9,52.46,51.46,35.48,0.0
1,3,1,40.04,49.73,44.49,43.32,0.0
1,3,2,39.11,49.73,44.89,42.86,0.0
1,3,3,39.77,49.8,44.89,42.79,0.0
1,3,4,43.03,45.28,46.68,47.51,0.0
1,3,5,41.7,47.94,51.26,47.18,0.0
1,4,0,41.83,44.61,47.68,41.59,59.67
1,4,1,40.11,43.09,43.36,39.0,71.5
1,4,2,42.96,34.38,44.69,31.16,83.12
1,4,3,42.9,34.04,46.55,33.02,83.46
1,4,4,42.16,35.77,47.94,34.15,81.13
1,4,5,38.78,34.71,45.22,33.95,85.58
2,0,0,73.94,0.0,0.0,0.0,0.0
2,0,1,74.73,0.0,0.0,0.0,0.0
2,0,2,74.14,0.0,0.0,0.0,0.0
2,0,3,73.94,0.0,0.0,0.0,0.0
2,0,4,72.01,0.0,0.0,0.0,0.0
2,0,5,69.68,0.0,0.0,0.0,0.0
2,1,0,50.93,65.85,0.0,0.0,0.0
2,1,1,51.4,65.25,0.0,0.0,0.0
2,1,2,52.59,64.25,0.0,0.0,0.0
2,1,3,53.26,63.19,0.0,0.0,0.0
2,1,4,50.8,65.91,0.0,0.0,0.0
2,1,5,51.06,64.65,0.0,0.0,0.0
2,2,0,48.34,44.72,26.8,0.0,0.0
2,2,1,50.33,45.12,23.6,0.0,0.0
2,2,2,51.8,45.25,21.74,0.0,0.0
2,2,3,52.66,45.91,19.48,0.0,0.0
2,2,4,53.46,46.11,18.15,0.0,0.0
2,2,5,54.79,46.05,17.02,0.0,0.0
2,3,0,53.12,54.82,7.25,5.85,0.0
2,3,1,53.99,55.22,7.58,4.52,0.0
2,3,2,54.45,56.08,7.51,4.12,0.0
2,3,3,54.45,56.28,7.85,3.39,0.0
2,3,4,54.99,56.61,7.65,3.26,0.0
2,3,5,54.12,57.41,7.98,3.19,0.0
2,4,0,47.21,52.09,15.89,0.8,35.59
2,4,1,49.73,52.03,15.89,1.0,31.94
2,4,2,51.13,52.36,16.02,1.06,29.61
2,4,3,52.79,52.76,16.62,1.2,27.42
2,4,4,53.79,52.49,17.22,1.26,25.76
2,4,5,54.19,52.56,17.22,1.33,25.3
3,0,0,81.4,0.0,0.0,0.0,0.0
3,0,1,80.6,0.0,0.0,0.0,0.0
3,0,2,80.0,0.0,0.0,0.0,0.0
3,0,3,77.48,0.0,0.0,0.0,0.0
3,0,4,74.88,0.0,0.0,0.0,0.0
3,0,5,71.23,0.0,0.0,0.0,0.0
3,1,0,69.44,75.48,0.0,0.0,0.0
3,1,1,63.12,82.66,0.0,0.0,0.0
3,1,2,66.25,85.51,0.0,0.0,0.0
3,1,3,64.58,86.25,0.0,0.0,0.0
3,1,4,63.79,88.17,0.0,0.0,0.0
3,1,5,62.13,89.17,0.0,0.0,0.0
3,2,0,57.87,71.36,67.82,0.0,0.0
3,2,1,48.57,67.31,76.86,0.0,0.0
3,2,2,44.39,64.98,81.85,0.0,0.0
3,2,3,43.59,66.51,82.65,0.0,0.0
3,2,4,44.98,65.38,82.65,0.0,0.0
3,2,5,45.38,65.71,83.11,0.0,0.0
3,3,0,56.01,64.85,48.47,48.07,0.0
3,3,1,53.55,60.47,42.09,56.91,0.0
3,3,2,54.35,62.06,47.47,61.57,0.0
3,3,3,56.48,59.8,44.68,62.97,0.0
3,3,4,55.02,64.98,43.55,68.68,0.0
