run,task,cycle,task_1,task_2,task_3,task_4,task_5
4,1,1,65.12,34.64,0.0,0.0,0.0
4,1,2,64.98,34.38,0.0,0.0,0.0
4,1,3,64.92,34.51,0.0,0.0,0.0
4,1,4,65.05,34.64,0.0,0.0,0.0
4,2,0,55.15,26.46,35.86,0.0,0.0
4,2,1,54.95,26.93,34.46,0.0,0.0
4,2,2,55.28,27.86,33.6,0.0,0.0
4,2,3,55.15,29.19,32.74,0.0,0.0
4,2,4,55.22,29.65,32.01,0.0,0.0
4,3,0,52.89,37.43,14.14,26.93,0.0
4,3,1,52.96,37.77,13.55,26.53,0.0
4,3,2,53.09,37.9,12.88,26.33,0.0
4,3,3,53.36,38.3,12.48,25.93,0.0
4,3,4,53.36,38.63,12.15,25.6,0.0
4,4,0,48.31,20.28,7.24,12.5,42.29
4,4,1,48.64,20.48,7.37,12.37,41.16
4,4,2,48.97,21.28,7.44,12.37,40.62
4,4,3,49.04,21.48,7.3,12.7,39.83
4,4,4,49.17,21.61,7.17,12.9,39.23
