run,task,cycle,task_1,task_2,task_3,task_4,task_5
4,1,1,64.98,34.51,0.0,0.0,0.0
4,1,2,65.32,34.11,0.0,0.0,0.0
4,1,3,65.45,33.98,0.0,0.0,0.0
4,1,4,65.18,34.51,0.0,0.0,0.0
4,2,0,55.15,26.26,35.59,0.0,0.0
4,2,1,55.28,26.8,34.2,0.0,0.0
4,2,2,55.35,27.33,33.67,0.0,0.0
4,2,3,55.22,28.26,32.67,0.0,0.0
4,2,4,55.08,28.99,32.07,0.0,0.0
4,3,0,52.89,37.3,14.48,27.06,0.0
4,3,1,52.96,37.43,13.48,26.6,0.0
4,3,2,53.22,37.77,13.01,26.26,0.0
4,3,3,53.36,37.83,12.48,25.8,0.0
4,3,4,53.49,37.77,12.02,25.6,0.0
4,4,0,48.5,20.21,7.1,12.37,42.09
4,4,1,48.7,20.74,7.24,12.43,41.42
4,4,2,49.04,21.34,7.24,12.57,40.29
4,4,3,49.17,21.41,7.17,12.7,39.83
4,4,4,49.17,21.81,7.17,12.97,39.1
