run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,79.81,0.0,0.0,0.0,0.0
0,0,1,82.54,0.0,0.0,0.0,0.0
0,0,2,84.33,0.0,0.0,0.0,0.0
0,0,3,84.4,0.0,0.0,0.0,0.0
0,0,4,87.78,0.0,0.0,0.0,0.0
0,0,5,87.38,0.0,0.0,0.0,0.0
0,1,0,68.19,53.59,0.0,0.0,0.0
0,1,1,68.06,53.32,0.0,0.0,0.0
0,1,2,68.19,53.26,0.0,0.0,0.0
0,1,3,68.59,52.46,0.0,0.0,0.0
0,1,4,69.72,51.13,0.0,0.0,0.0
0,1,5,67.33,53.06,0.0,0.0,0.0
0,2,0,75.83,26.13,35.97,0.0,0.0
0,2,1,76.83,25.6,35.17,0.0,0.0
0,2,2,76.63,23.6,38.83,0.0,0.0
0,2,3,77.22,23.4,38.43,0.0,0.0
0,2,4,77.69,24.14,36.97,0.0,0.0
0,2,5,77.89,24.87,36.24,0.0,0.0
0,3,0,65.6,18.55,25.27,40.07,0.0
0,3,1,64.94,18.82,26.4,37.41,0.0
0,3,2,64.61,18.95,26.99,35.81,0.0
0,3,3,64.14,19.02,27.46,35.42,0.0
0,3,4,63.88,19.75,27.79,34.02,0.0
0,3,5,62.88,19.88,28.59,34.02,0.0
0,4,0,54.32,18.09,33.78,23.26,36.52
0,4,1,54.91,18.02,34.18,24.98,34.59
0,4,2,55.38,18.35,34.84,26.64,32.14
0,4,3,55.18,19.08,34.97,26.78,30.35
0,4,4,55.91,19.41,35.04,28.64,29.48
0,4,5,56.11,19.55,34.64,29.37,29.08
1,0,0,51.33,0.0,0.0,0.0,0.0
1,0,1,50.4,0.0,0.0,0.0,0.0
1,0,2,50.46,0.0,0.0,0.0,0.0
1,0,3,50.13,0.0,0.0,0.0,0.0
1,0,4,50.2,0.0,0.0,0.0,0.0
1,0,5,50.2,0.0,0.0,0.0,0.0
1,1,0,15.54,66.22,0.0,0.0,0.0
1,1,1,14.08,65.56,0.0,0.0,0.0
1,1,2,13.68,64.49,0.0,0.0,0.0
1,1,3,13.68,63.83,0.0,0.0,0.0
1,1,4,13.81,63.43,0.0,0.0,0.0
1,1,5,14.01,63.3,0.0,0.0,0.0
1,2,0,24.17,52.66,46.02,0.0,0.0
1,2,1,25.03,52.59,44.29,0.0,0.0
1,2,2,25.96,51.86,44.09,0.0,0.0
1,2,3,27.29,51.33,42.63,0.0,0.0
1,2,4,26.49,50.6,42.03,0.0,0.0
1,2,5,27.09,49.93,41.3,0.0,0.0
1,3,0,29.08,51.13,30.41,29.44,0.0
1,3,1,29.68,51.8,30.68,29.1,0.0
1,3,2,30.21,50.93,31.67,29.44,0.0
1,3,3,30.21,50.93,32.6,29.17,0.0
1,3,4,30.48,51.13,32.47,29.04,0.0
1,3,5,31.01,51.66,32.2,29.57,0.0
1,4,0,31.08,33.24,29.61,37.41,70.23
1,4,1,35.39,37.37,34.13,35.22,78.87
1,4,2,28.95,34.51,31.74,36.35,84.32
1,4,3,33.93,29.99,32.6,35.88,86.91
1,4,4,33.8,32.11,33.73,37.21,87.31
1,4,5,34.33,33.11,33.27,36.61,88.44
2,0,0,73.94,0.0,0.0,0.0,0.0
2,0,1,74.73,0.0,0.0,0.0,0.0
2,0,2,74.14,0.0,0.0,0.0,0.0
2,0,3,73.94,0.0,0.0,0.0,0.0
2,0,4,72.01,0.0,0.0,0.0,0.0
2,0,5,69.68,0.0,0.0,0.0,0.0
2,1,0,50.93,65.85,0.0,0.0,0.0
2,1,1,52.26,64.85,0.0,0.0,0.0
2,1,2,53.26,63.52,0.0,0.0,0.0
2,1,3,53.72,61.79,0.0,0.0,0.0
2,1,4,51.13,67.24,0.0,0.0,0.0
2,1,5,51.6,66.31,0.0,0.0,0.0
2,2,0,49.67,45.32,26.66,0.0,0.0
2,2,1,51.66,45.91,23.8,0.0,0.0
2,2,2,52.79,45.98,22.07,0.0,0.0
2,2,3,53.72,46.84,19.55,0.0,0.0
2,2,4,51.99,49.3,23.4,0.0,0.0
2,2,5,53.66,50.7,22.27,0.0,0.0
2,3,0,57.05,56.01,5.65,5.32,0.0
2,3,1,55.98,57.28,5.85,4.52,0.0
2,3,2,56.91,58.01,5.59,4.05,0.0
2,3,3,58.31,58.34,5.59,3.59,0.0
2,3,4,57.31,58.6,5.78,3.32,0.0
2,3,5,57.98,58.27,5.85,3.46,0.0
2,4,0,48.47,54.75,15.29,0.4,35.66
2,4,1,51.8,55.08,15.43,0.33,31.41
2,4,2,53.26,55.35,15.76,0.6,28.42
2,4,3,54.72,55.35,15.96,0.66,26.89
2,4,4,54.92,55.22,16.82,0.8,24.17
2,4,5,55.59,55.22,16.29,0.8,23.44
3,0,0,81.4,0.0,0.0,0.0,0.0
3,0,1,80.6,0.0,0.0,0.0,0.0
3,0,2,80.0,0.0,0.0,0.0,0.0
3,0,3,77.48,0.0,0.0,0.0,0.0
3,0,4,74.88,0.0,0.0,0.0,0.0
3,0,5,71.23,0.0,0.0,0.0,0.0
3,1,0,69.44,75.48,0.0,0.0,0.0
3,1,1,61.73,82.39,0.0,0.0,0.0
3,1,2,66.05,81.59,0.0,0.0,0.0
3,1,3,63.26,82.72,0.0,0.0,0.0
3,1,4,63.72,85.18,0.0,0.0,0.0
3,1,5,64.05,85.25,0.0,0.0,0.0
3,2,0,54.68,69.3,63.36,0.0,0.0
3,2,1,51.23,67.44,77.79,0.0,0.0
3,2,2,48.64,67.84,82.25,0.0,0.0
3,2,3,50.76,68.5,82.31,0.0,0.0
3,2,4,47.51,68.31,82.58,0.0,0.0
3,2,5,47.11,63.46,83.78,0.0,0.0
3,3,0,55.68,63.52,49.87,47.07,0.0
3,3,1,60.33,58.14,39.63,59.04,0.0
3,3,2,57.61,62.46,38.5,65.16,0.0
3,3,3,58.41,58.8,38.76,68.02,0.0
3,3,4,59.73,64.19,45.81,69.02,0.0
