run,task,cycle,task_1,task_2,task_3,task_4,task_5
4,1,1,64.98,34.44,0.0,0.0,0.0
4,1,2,65.25,34.24,0.0,0.0,0.0
4,1,3,65.25,34.44,0.0,0.0,0.0
4,1,4,65.25,34.51,0.0,0.0,0.0
4,2,0,54.95,26.4,35.66,0.0,0.0
4,2,1,55.15,26.8,34.33,0.0,0.0
4,2,2,55.28,27.26,33.53,0.0,0.0
4,2,3,55.22,28.39,32.6,0.0,0.0
4,2,4,55.15,29.19,32.14,0.0,0.0
4,3,0,52.82,37.23,14.28,27.06,0.0
4,3,1,52.89,37.43,13.55,26.8,0.0
4,3,2,53.16,37.57,13.01,26.26,0.0
4,3,3,53.22,37.7,12.42,25.93,0.0
4,3,4,53.29,37.83,12.22,25.8,0.0
4,4,0,48.24,19.95,7.3,12.5,42.29
4,4,1,48.57,20.68,7.37,12.43,41.36
4,4,2,48.97,21.08,7.44,12.5,40.62
4,4,3,49.1,21.28,7.37,12.7,39.89
4,4,4,49.17,21.68,7.24,12.97,39.1
