run,task,cycle,task_1,task_2,task_3,task_4,task_5
0,0,0,76.76,0.0,0.0,0.0,0.0
0,0,1,76.43,0.0,0.0,0.0,0.0
0,0,2,76.43,0.0,0.0,0.0,0.0
0,0,3,76.36,0.0,0.0,0.0,0.0
0,0,4,76.29,0.0,0.0,0.0,0.0
0,0,5,75.76,0.0,0.0,0.0,0.0
0,0,6,75.56,0.0,0.0,0.0,0.0
0,1,0,56.84,45.55,0.0,0.0,0.0
0,1,1,57.24,45.88,0.0,0.0,0.0
0,1,2,57.5,46.01,0.0,0.0,0.0
0,1,3,58.1,46.41,0.0,0.0,0.0
0,1,4,58.23,46.61,0.0,0.0,0.0
0,1,5,58.43,46.88,0.0,0.0,0.0
0,1,6,58.7,46.81,0.0,0.0,0.0
0,2,0,71.25,24.53,40.36,0.0,0.0
0,2,1,69.32,12.5,47.47,0.0,0.0
0,2,2,69.52,11.84,47.81,0.0,0.0
0,2,3,69.65,11.64,47.47,0.0,0.0
0,2,4,69.72,11.57,47.54,0.0,0.0
0,2,5,69.92,11.64,47.27,0.0,0.0
0,2,6,70.12,11.7,47.41,0.0,0.0
0,3,0,62.75,14.43,33.58,38.54,0.0
0,3,1,62.82,14.76,33.91,38.14,0.0
0,3,2,62.82,15.09,34.18,37.54,0.0
0,3,3,62.62,15.16,34.64,36.74,0.0
0,3,4,62.75,15.43,34.64,36.21,0.0
0,3,5,62.42,15.69,35.17,36.08,0.0
0,3,6,62.35,16.09,35.64,35.95,0.0
0,4,0,56.57,13.83,40.43,25.98,31.08
0,4,1,56.97,13.83,40.56,26.18,30.08
0,4,2,57.44,14.03,40.69,26.71,29.68
0,4,3,57.7,14.03,40.89,26.71,29.15
0,4,4,57.9,14.16,40.96,26.98,28.69
0,4,5,58.03,14.3,40.89,26.98,28.09
0,4,6,58.37,14.49,40.96,27.24,27.69
1,0,0,50.2,0.0,0.0,0.0,0.0
1,0,1,50.0,0.0,0.0,0.0,0.0
1,0,2,50.0,0.0,0.0,0.0,0.0
1,0,3,50.0,0.0,0.0,0.0,0.0
1,0,4,50.0,0.0,0.0,0.0,0.0
1,0,5,50.0,0.0,0.0,0.0,0.0
1,0,6,50.0,0.0,0.0,0.0,0.0
1,1,0,31.34,58.58,0.0,0.0,0.0
1,1,1,31.54,57.71,0.0,0.0,0.0
1,1,2,31.47,57.45,0.0,0.0,0.0
1,1,3,31.74,57.05,0.0,0.0,0.0
1,1,4,31.67,56.78,0.0,0.0,0.0
1,1,5,32.01,56.72,0.0,0.0,0.0
1,1,6,32.47,56.72,0.0,0.0,0.0
1,2,0,34.33,48.4,43.89,0.0,0.0
1,2,1,34.4,48.8,43.36,0.0,0.0
1,2,2,34.66,49.14,43.23,0.0,0.0
1,2,3,34.59,49.07,43.16,0.0,0.0
1,2,4,34.66,49.27,43.09,0.0,0.0
1,2,5,34.66,49.2,42.5,0.0,0.0
1,2,6,34.73,49.2,42.16,0.0,0.0
1,3,0,36.52,51.13,25.56,31.76,0.0
1,3,1,36.92,51.33,25.83,30.96,0.0
1,3,2,37.25,51.53,25.96,30.7,0.0
