run,task,cycle,task_1,task_2,task_3
0,0,0,86.98,0.0,0.0
0,0,1,93.86,0.0,0.0
0,0,2,95.21,0.0,0.0
0,0,3,95.51,0.0,0.0
0,0,4,95.96,0.0,0.0
0,1,0,91.47,95.99,0.0
0,1,1,96.71,97.59,0.0
0,1,2,97.75,96.99,0.0
0,1,3,97.9,98.09,0.0
0,1,4,97.9,96.79,0.0
0,2,0,97.9,95.89,84.99
0,2,1,97.9,96.49,85.67
0,2,2,97.31,98.6,87.43
0,2,3,97.6,98.5,87.62
0,2,4,98.2,97.49,87.82
1,0,0,98.9,0.0,0.0
1,0,1,96.69,0.0,0.0
1,0,2,99.03,0.0,0.0
1,0,3,99.86,0.0,0.0
1,0,4,99.72,0.0,0.0
1,1,0,98.07,99.42,0.0
1,1,1,98.34,99.42,0.0
1,1,2,99.45,99.62,0.0
1,1,3,99.45,99.62,0.0
1,1,4,99.86,99.71,0.0
1,2,0,90.34,95.59,82.65
1,2,1,90.76,85.71,91.06
1,2,2,90.34,88.4,91.59
1,2,3,91.45,87.25,91.17
1,2,4,92.14,89.07,92.43
2,0,0,99.86,0.0,0.0
2,0,1,99.86,0.0,0.0
2,0,2,99.58,0.0,0.0
2,0,3,99.72,0.0,0.0
2,0,4,99.72,0.0,0.0
2,1,0,93.14,89.93,0.0
2,1,1,99.44,95.64,0.0
2,1,2,93.84,94.29,0.0
2,1,3,97.2,96.26,0.0
2,1,4,96.92,96.68,0.0
2,2,0,53.92,86.19,97.53
2,2,1,52.66,87.02,98.03
2,2,2,52.52,86.4,95.95
2,2,3,57.28,87.44,95.95
2,2,4,61.48,87.95,95.66
3,0,0,100.0,0.0,0.0
3,0,1,100.0,0.0,0.0
3,0,2,100.0,0.0,0.0
3,0,3,100.0,0.0,0.0
3,0,4,100.0,0.0,0.0
3,1,0,99.88,52.77,0.0
3,1,1,100.0,97.07,0.0
3,1,2,99.88,99.9,0.0
3,1,3,99.25,96.34,0.0
3,1,4,99.88,99.79,0.0
3,2,0,76.53,72.15,89.79
3,2,1,56.93,86.81,96.21
3,2,2,51.69,83.56,95.89
3,2,3,52.06,84.19,96.0
3,2,4,52.81,84.82,96.0
4,0,0,96.14,0.0,0.0
4,0,1,96.83,0.0,0.0
4,0,2,99.45,0.0,0.0
4,0,3,99.72,0.0,0.0
4,0,4,99.72,0.0,0.0
4,1,0,95.45,95.16,0.0
4,1,1,98.76,97.83,0.0
4,1,2,96.97,97.63,0.0
4,1,3,98.21,97.63,0.0
4,1,4,98.21,97.63,0.0
4,2,0,78.21,88.06,88.88
4,2,1,86.62,80.26,92.89
4,2,2,88.97,87.96,91.76
4,2,3,87.17,85.78,94.34
4,2,4,91.72,90.23,90.63
