run,task,cycle,task_1,task_2,task_3
0,0,0,96.07,0.0,0.0
0,1,0,18.97,100.0,0.0
0,2,0,95.96,94.58,87.39
1,0,0,99.9,0.0,0.0
1,1,0,98.24,100.0,0.0
1,2,0,91.0,59.96,97.37
2,0,0,99.89,0.0,0.0
2,1,0,98.53,93.28,0.0
2,2,0,62.71,92.35,97.08
3,0,0,100.0,0.0,0.0
3,1,0,99.91,98.8,0.0
3,2,0,51.82,69.76,97.4
4,0,0,99.38,0.0,0.0
4,1,0,90.07,99.12,0.0
4,2,0,92.76,67.7,99.26
