run,task,cycle,task_1,task_2,task_3
0,0,0,54.32,0.0,0.0
0,0,1,65.99,0.0,0.0
0,0,2,84.96,0.0,0.0
0,1,0,75.87,69.7,0.0
0,1,1,17.96,96.9,0.0
0,1,2,6.51,99.42,0.0
0,2,0,35.24,98.06,69.7
0,2,1,29.63,98.94,77.91
0,2,2,28.96,98.16,78.98
