task_1,task_2,task_3,task_4,task_5,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
77.22999999999999,0.0,0.0,0.0,0.0,0,0,15.445999999999998,77.22999999999999,0.0
74.09400000000001,65.76599999999999,0.0,0.0,0.0,1,0,27.972,69.93,3.1359999999999815
34.528,23.916,64.728,0.0,0.0,2,0,24.6344,41.05733333333333,42.275999999999996
39.8,25.508,14.512,73.136,0.0,3,0,30.591199999999997,38.239,42.63466666666666
34.664,18.092,14.738,10.488,76.724,4,0,30.941200000000002,30.941200000000002,50.71949999999999
