task_1,task_2,task_3,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
97.338,0.0,0.0,0,0,32.446,97.338,0.0
98.024,0.0,0.0,0,1,32.67466666666667,98.024,-0.686000000000007
92.136,95.902,0.0,1,0,62.67933333333334,94.019,5.888000000000005
86.374,97.894,0.0,1,1,61.422666666666665,92.134,4.829000000000001
73.22,84.12,91.678,2,0,83.006,83.006,12.526000000000002
74.374,86.17999999999999,91.998,2,1,84.18399999999998,84.18399999999998,7.008800000000003
