task_1,task_2,task_3,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
98.066,0.0,0.0,0,0,32.68866666666667,98.066,0.0
87.31800000000001,97.81,0.0,1,0,61.70933333333334,92.56400000000001,10.74799999999999
69.654,84.412,94.47,2,0,82.84533333333333,82.84533333333333,20.905
