task_1,task_2,task_3,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
97.338,0.0,0.0,0,0,32.446,97.338,0.0
98.024,0.0,0.0,0,1,32.67466666666667,98.024,-0.686000000000007
92.136,95.902,0.0,1,0,62.67933333333334,94.019,5.888000000000005
86.31,97.894,0.0,1,1,61.40133333333333,92.102,4.860999999999997
73.626,84.462,91.268,2,0,83.11866666666667,83.11866666666667,12.276666666666666
70.006,82.838,93.002,2,1,81.94866666666667,81.94866666666667,8.268000000000004
