task_1,task_2,task_3,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
97.338,0.0,0.0,0,0,32.446,97.338,0.0
98.024,0.0,0.0,0,1,32.67466666666667,98.024,-0.686000000000007
92.136,95.902,0.0,1,0,62.67933333333334,94.019,5.888000000000005
86.416,97.89200000000001,0.0,1,1,61.436,92.154,4.8089999999999975
74.048,84.63399999999999,91.228,2,0,83.30333333333333,83.30333333333333,12.078000000000008
74.21000000000001,85.486,93.184,2,1,84.29333333333334,84.29333333333334,6.852799999999999
