task_1,task_2,task_3,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
98.61600000000001,0.0,0.0,0,0,32.87200000000001,98.61600000000001,0.0
87.928,98.228,0.0,1,0,62.052,93.078,10.688000000000017
73.184,61.782,95.182,2,0,76.71600000000001,76.71600000000001,30.939000000000007
