run,task,cycle,task_1,task_2,task_3,task_4
0,0,0,50.11,0.0,0.0,0.0
0,0,1,50.11,0.0,0.0,0.0
0,0,2,50.11,0.0,0.0,0.0
0,0,3,89.85,0.0,0.0,0.0
0,0,4,87.97,0.0,0.0,0.0
0,1,0,62.91,84.28,0.0,0.0
0,1,1,55.08,93.44,0.0,0.0
0,1,2,53.75,92.99,0.0,0.0
0,1,3,53.09,95.36,0.0,0.0
0,1,4,51.43,96.27,0.0,0.0
0,2,0,56.73,85.07,57.94,0.0
0,2,1,54.42,87.56,57.6,0.0
0,2,2,66.45,80.88,77.1,0.0
0,2,3,51.99,73.42,83.45,0.0
0,2,4,51.66,73.08,83.56,0.0
0,3,0,46.03,68.44,67.8,77.14
0,3,1,45.36,64.82,78.57,81.54
0,3,2,48.45,66.86,69.39,86.92
0,3,3,50.0,68.67,77.55,87.36
0,3,4,50.33,69.0,77.66,87.36
1,0,0,50.51,0.0,0.0,0.0
1,0,1,49.16,0.0,0.0,0.0
1,0,2,89.65,0.0,0.0,0.0
1,0,3,94.26,0.0,0.0,0.0
1,0,4,94.26,0.0,0.0,0.0
1,1,0,71.77,65.76,0.0,0.0
1,1,1,88.3,72.0,0.0,0.0
1,1,2,87.96,72.9,0.0,0.0
1,1,3,81.89,87.87,0.0,0.0
1,1,4,81.66,87.98,0.0,0.0
1,2,0,74.24,69.16,83.24,0.0
1,2,1,85.15,54.88,92.5,0.0
1,2,2,86.39,70.52,97.24,0.0
1,2,3,87.18,69.5,99.34,0.0
1,2,4,86.5,70.18,99.56,0.0
1,3,0,82.56,61.22,90.74,55.64
1,3,1,80.31,67.46,91.4,62.17
1,3,2,78.97,69.73,90.19,68.58
1,3,3,79.08,69.84,90.3,69.03
1,3,4,79.19,69.5,90.19,69.14
2,0,0,77.14,0.0,0.0,0.0
2,0,1,65.48,0.0,0.0,0.0
2,0,2,94.78,0.0,0.0,0.0
2,0,3,95.56,0.0,0.0,0.0
2,0,4,97.78,0.0,0.0,0.0
2,1,0,82.24,65.24,0.0,0.0
2,1,1,57.82,74.38,0.0,0.0
2,1,2,64.71,83.3,0.0,0.0
2,1,3,65.48,83.97,0.0,0.0
2,1,4,65.82,84.65,0.0,0.0
2,2,0,77.03,44.92,86.89,0.0
2,2,1,80.58,37.36,95.82,0.0
2,2,2,81.02,38.49,95.82,0.0
2,2,3,79.69,52.71,95.37,0.0
2,2,4,79.8,52.14,95.48,0.0
2,3,0,44.51,56.55,83.62,78.68
2,3,1,47.72,57.11,85.76,77.69
2,3,2,48.72,55.08,92.99,89.56
2,3,3,50.17,55.3,93.33,89.23
2,3,4,51.05,54.29,93.67,88.79
3,0,0,87.58,0.0,0.0,0.0
3,0,1,87.25,0.0,0.0,0.0
3,0,2,87.13,0.0,0.0,0.0
3,0,3,84.54,0.0,0.0,0.0
3,0,4,84.88,0.0,0.0,0.0
3,1,0,76.52,89.2,0.0,0.0
3,1,1,78.44,93.72,0.0,0.0
3,1,2,76.41,98.24,0.0,0.0
3,1,3,76.41,98.35,0.0,0.0
3,1,4,70.54,97.35,0.0,0.0
3,2,0,65.69,87.65,68.43,0.0
3,2,1,66.48,89.86,70.35,0.0
3,2,2,55.19,79.6,82.41,0.0
3,2,3,61.4,74.97,90.76,0.0
3,2,4,61.51,75.96,90.64,0.0
3,3,0,72.23,90.41,56.93,65.41
3,3,1,68.28,80.37,57.05,88.36
3,3,2,68.28,80.6,52.54,91.91
3,3,3,68.06,84.56,67.76,95.01
3,3,4,68.4,88.97,61.44,94.57
4,0,0,49.16,0.0,0.0,0.0
4,0,1,49.16,0.0,0.0,0.0
4,0,2,49.16,0.0,0.0,0.0
4,0,3,49.16,0.0,0.0,0.0
4,0,4,49.16,0.0,0.0,0.0
4,1,0,4.84,57.69,0.0,0.0
4,1,1,62.2,85.82,0.0,0.0
4,1,2,65.8,87.25,0.0,0.0
4,1,3,66.37,87.91,0.0,0.0
4,1,4,65.13,90.77,0.0,0.0
4,2,0,69.97,75.93,65.67,0.0
4,2,1,62.88,70.33,71.98,0.0
4,2,2,63.22,70.88,74.31,0.0
4,2,3,60.85,72.64,72.43,0.0
4,2,4,61.08,72.53,72.98,0.0
4,3,0,72.44,75.93,69.55,68.07
4,3,1,69.18,72.75,43.52,88.64
4,3,2,69.63,73.85,44.3,88.3
4,3,3,76.15,64.51,61.13,88.07
4,3,4,72.22,68.35,64.23,90.68
