task_1,task_2,task_3,task_4,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
96.944,0.0,0.0,0.0,0,0,24.236,96.944,0.0
87.978,94.688,0.0,0.0,1,0,45.6665,91.333,8.966000000000008
86.158,81.10999999999999,93.55,0.0,2,0,65.2045,86.93933333333332,12.18200000000001
73.612,66.542,74.684,93.576,3,0,77.1035,77.1035,23.448000000000004
