task_1,task_2,task_3,task_4,task,cycle,average_learning_accuracy,average_accuracy,average_forgetting
98.876,0.0,0.0,0.0,0,0,24.719,98.876,0.0
85.752,96.714,0.0,0.0,1,0,45.6165,91.233,13.12400000000001
85.76599999999999,74.672,95.992,0.0,2,0,64.1075,85.47666666666667,17.576000000000008
70.944,72.226,86.04400000000001,95.958,3,0,81.293,81.293,20.78933333333333
