run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,61.33,0.0,0.0,0.0,0.0,0.0
0,0,1,64.0,0.0,0.0,0.0,0.0,0.0
0,0,2,64.3,0.0,0.0,0.0,0.0,0.0
0,0,3,64.15,0.0,0.0,0.0,0.0,0.0
0,0,4,64.15,0.0,0.0,0.0,0.0,0.0
0,0,5,63.41,0.0,0.0,0.0,0.0,0.0
0,0,6,62.22,0.0,0.0,0.0,0.0,0.0
0,1,0,44.0,53.53,0.0,0.0,0.0,0.0
0,1,1,57.19,71.76,0.0,0.0,0.0,0.0
0,1,2,55.85,71.47,0.0,0.0,0.0,0.0
0,1,3,56.44,71.47,0.0,0.0,0.0,0.0
0,1,4,56.0,72.21,0.0,0.0,0.0,0.0
0,1,5,56.59,73.09,0.0,0.0,0.0,0.0
0,1,6,60.44,75.0,0.0,0.0,0.0,0.0
0,2,0,57.93,62.21,53.98,0.0,0.0,0.0
0,2,1,59.26,46.91,69.27,0.0,0.0,0.0
0,2,2,59.41,46.62,69.42,0.0,0.0,0.0
0,2,3,59.7,46.18,64.07,0.0,0.0,0.0
0,2,4,60.15,47.21,64.37,0.0,0.0,0.0
0,2,5,60.74,47.65,64.37,0.0,0.0,0.0
0,2,6,67.11,56.18,72.17,0.0,0.0,0.0
0,3,0,72.3,56.91,57.34,23.28,0.0,0.0
0,3,1,72.15,48.24,57.19,42.24,0.0,0.0
0,3,2,72.15,48.38,57.03,42.24,0.0,0.0
0,3,3,73.19,50.29,56.73,41.79,0.0,0.0
0,3,4,73.93,49.12,60.09,44.48,0.0,0.0
0,3,5,73.78,48.53,60.24,44.63,0.0,0.0
0,3,6,73.78,49.12,60.09,44.48,0.0,0.0
0,4,0,63.7,47.21,58.1,29.4,44.8,0.0
0,4,1,62.07,35.88,53.98,22.39,53.24,0.0
0,4,2,61.48,36.47,53.98,21.79,54.3,0.0
0,4,3,60.0,37.94,54.89,21.79,54.3,0.0
0,4,4,60.15,37.94,54.89,21.79,54.15,0.0
0,4,5,60.3,37.94,54.89,21.64,54.0,0.0
0,4,6,58.81,38.38,54.89,21.49,53.24,0.0
0,5,0,68.3,34.56,53.52,29.55,46.0,22.46
