run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,65.78,0.0,0.0,0.0,0.0,0.0
0,0,1,67.26,0.0,0.0,0.0,0.0,0.0
0,0,2,66.37,0.0,0.0,0.0,0.0,0.0
0,0,3,63.85,0.0,0.0,0.0,0.0,0.0
0,0,4,61.04,0.0,0.0,0.0,0.0,0.0
0,1,0,41.93,50.44,0.0,0.0,0.0,0.0
0,1,1,53.19,63.68,0.0,0.0,0.0,0.0
0,1,2,52.74,60.74,0.0,0.0,0.0,0.0
0,1,3,54.96,57.94,0.0,0.0,0.0,0.0
0,1,4,56.89,62.21,0.0,0.0,0.0,0.0
0,2,0,55.56,13.97,91.9,0.0,0.0,0.0
0,2,1,55.56,13.38,91.74,0.0,0.0,0.0
0,2,2,54.07,11.32,90.83,0.0,0.0,0.0
0,2,3,54.81,10.59,91.44,0.0,0.0,0.0
0,2,4,60.59,6.47,91.9,0.0,0.0,0.0
0,3,0,49.04,29.26,61.16,52.39,0.0,0.0
0,3,1,51.85,23.82,61.47,61.34,0.0,0.0
0,3,2,66.07,15.44,54.43,67.01,0.0,0.0
0,3,3,66.22,10.59,52.14,72.24,0.0,0.0
0,3,4,66.37,16.18,48.17,73.88,0.0,0.0
0,4,0,54.22,9.56,56.12,40.9,68.93,0.0
0,4,1,56.89,8.82,60.09,39.4,69.23,0.0
0,4,2,53.93,15.0,48.01,34.48,68.93,0.0
0,4,3,53.63,18.53,51.38,34.93,74.96,0.0
0,4,4,48.74,10.74,50.46,41.49,80.84,0.0
0,5,0,52.15,19.85,50.92,37.01,49.02,40.27
0,5,1,55.56,21.47,55.66,30.3,43.44,44.01
0,5,2,54.22,20.29,56.88,27.61,41.03,41.62
0,5,3,54.22,17.65,57.49,31.34,41.48,44.76
0,5,4,56.3,17.21,58.56,32.54,41.78,43.26
1,0,0,59.16,0.0,0.0,0.0,0.0,0.0
1,0,1,62.21,0.0,0.0,0.0,0.0,0.0
1,0,2,61.34,0.0,0.0,0.0,0.0,0.0
1,0,3,61.77,0.0,0.0,0.0,0.0,0.0
1,0,4,60.47,0.0,0.0,0.0,0.0,0.0
1,1,0,51.02,61.05,0.0,0.0,0.0,0.0
1,1,1,45.93,54.9,0.0,0.0,0.0,0.0
1,1,2,11.05,77.45,0.0,0.0,0.0,0.0
1,1,3,10.61,77.89,0.0,0.0,0.0,0.0
1,1,4,13.95,77.75,0.0,0.0,0.0,0.0
1,2,0,24.85,49.19,34.96,0.0,0.0,0.0
1,2,1,29.07,54.61,32.98,0.0,0.0,0.0
1,2,2,29.51,55.05,34.81,0.0,0.0,0.0
1,2,3,30.09,53.73,33.74,0.0,0.0,0.0
1,2,4,27.62,54.03,34.05,0.0,0.0,0.0
1,3,0,37.65,51.68,22.29,58.45,0.0,0.0
1,3,1,28.63,50.51,18.63,63.99,0.0,0.0
1,3,2,25.73,50.07,12.98,66.76,0.0,0.0
1,3,3,29.22,51.1,8.24,72.45,0.0,0.0
1,3,4,30.81,51.98,7.63,71.14,0.0,0.0
1,4,0,16.72,42.75,26.56,42.57,50.3,0.0
1,4,1,17.3,43.34,25.95,44.31,50.15,0.0
1,4,2,16.86,44.07,24.89,44.9,49.4,0.0
1,4,3,20.93,55.78,15.73,50.73,44.05,0.0
1,4,4,17.44,54.47,10.99,45.48,50.3,0.0
1,5,0,19.91,33.24,20.0,40.52,24.11,65.2
1,5,1,20.06,34.99,17.86,41.98,25.74,61.25
1,5,2,21.8,35.72,18.17,40.96,26.04,59.73
1,5,3,22.97,36.16,17.56,40.82,25.74,59.27
1,5,4,21.66,36.9,19.54,40.82,25.6,59.12
2,0,0,57.29,0.0,0.0,0.0,0.0,0.0
2,0,1,57.29,0.0,0.0,0.0,0.0,0.0
2,0,2,57.14,0.0,0.0,0.0,0.0,0.0
2,0,3,56.11,0.0,0.0,0.0,0.0,0.0
2,0,4,55.67,0.0,0.0,0.0,0.0,0.0
2,1,0,8.69,81.71,0.0,0.0,0.0,0.0
2,1,1,7.51,81.86,0.0,0.0,0.0,0.0
2,1,2,7.81,81.42,0.0,0.0,0.0,0.0
2,1,3,8.1,81.42,0.0,0.0,0.0,0.0
2,1,4,12.37,83.19,0.0,0.0,0.0,0.0
2,2,0,33.58,46.46,57.01,0.0,0.0,0.0
2,2,1,35.79,45.28,57.46,0.0,0.0,0.0
2,2,2,39.91,34.81,61.64,0.0,0.0,0.0
2,2,3,42.86,30.83,63.58,0.0,0.0,0.0
2,2,4,42.71,28.76,63.58,0.0,0.0,0.0
2,3,0,42.86,36.14,21.49,52.25,0.0,0.0
2,3,1,42.71,35.99,20.45,51.32,0.0,0.0
2,3,2,55.23,26.84,19.4,50.23,0.0,0.0
2,3,3,53.9,28.17,20.0,50.7,0.0,0.0
2,3,4,54.49,28.91,18.81,50.85,0.0,0.0
2,4,0,35.05,25.52,29.7,22.48,88.28,0.0
2,4,1,34.32,21.24,33.43,26.2,90.88,0.0
2,4,2,33.73,30.38,38.51,27.44,93.92,0.0
2,4,3,34.32,24.34,38.81,17.83,95.37,0.0
2,4,4,29.31,25.37,40.6,17.98,96.67,0.0
2,5,0,46.39,26.7,9.85,4.96,64.4,46.27
2,5,1,45.36,22.27,6.87,3.41,61.79,44.48
2,5,2,46.54,22.27,9.25,4.5,61.22,42.99
2,5,3,46.98,20.5,9.55,4.5,60.78,42.84
