run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,61.33,0.0,0.0,0.0,0.0,0.0
0,0,1,73.63,0.0,0.0,0.0,0.0,0.0
0,0,2,73.04,0.0,0.0,0.0,0.0,0.0
0,0,3,74.81,0.0,0.0,0.0,0.0,0.0
0,0,4,77.48,0.0,0.0,0.0,0.0,0.0
0,0,5,79.11,0.0,0.0,0.0,0.0,0.0
0,0,6,82.07,0.0,0.0,0.0,0.0,0.0
0,1,0,57.04,50.59,0.0,0.0,0.0,0.0
0,1,1,62.81,53.68,0.0,0.0,0.0,0.0
0,1,2,62.81,54.12,0.0,0.0,0.0,0.0
0,1,3,62.22,54.85,0.0,0.0,0.0,0.0
0,1,4,62.22,54.41,0.0,0.0,0.0,0.0
0,1,5,61.63,55.0,0.0,0.0,0.0,0.0
0,1,6,68.3,73.68,0.0,0.0,0.0,0.0
0,2,0,67.56,43.97,71.87,0.0,0.0,0.0
0,2,1,69.93,35.59,76.61,0.0,0.0,0.0
0,2,2,69.19,24.41,89.6,0.0,0.0,0.0
0,2,3,69.48,22.79,89.6,0.0,0.0,0.0
0,2,4,69.04,22.35,88.53,0.0,0.0,0.0
0,2,5,71.41,21.03,91.59,0.0,0.0,0.0
0,2,6,71.26,20.44,91.13,0.0,0.0,0.0
0,3,0,76.3,24.85,73.09,45.97,0.0,0.0
0,3,1,78.96,15.44,51.22,71.19,0.0,0.0
0,3,2,78.96,16.47,52.45,70.75,0.0,0.0
0,3,3,78.81,17.21,53.52,70.75,0.0,0.0
0,3,4,79.26,18.09,53.98,71.04,0.0,0.0
0,3,5,79.41,18.24,54.13,71.04,0.0,0.0
0,3,6,79.26,18.38,54.59,70.9,0.0,0.0
0,4,0,76.89,25.15,69.72,26.87,38.46,0.0
0,4,1,66.67,15.59,59.33,22.24,62.44,0.0
0,4,2,66.67,16.62,59.33,21.94,62.59,0.0
0,4,3,66.96,16.62,59.33,21.79,62.59,0.0
0,4,4,66.67,17.21,59.79,21.94,62.59,0.0
0,4,5,66.96,17.35,59.94,21.79,63.8,0.0
0,4,6,67.85,17.65,60.4,21.79,64.56,0.0
0,5,0,75.11,13.97,67.74,15.52,47.51,25.3
0,5,1,76.15,8.97,66.97,16.27,39.82,43.56
0,5,2,75.56,9.26,67.13,11.49,37.41,46.86
0,5,3,76.74,10.29,66.82,10.6,36.95,50.45
0,5,4,76.44,10.15,67.28,10.75,37.1,50.0
0,5,5,76.15,9.41,66.97,10.75,38.16,49.7
0,5,6,76.3,9.26,67.13,10.9,38.46,50.3
1,0,0,59.88,0.0,0.0,0.0,0.0,0.0
1,0,1,62.94,0.0,0.0,0.0,0.0,0.0
1,0,2,63.66,0.0,0.0,0.0,0.0,0.0
1,0,3,62.79,0.0,0.0,0.0,0.0,0.0
1,0,4,63.23,0.0,0.0,0.0,0.0,0.0
1,0,5,64.39,0.0,0.0,0.0,0.0,0.0
1,0,6,64.39,0.0,0.0,0.0,0.0,0.0
1,1,0,47.24,63.84,0.0,0.0,0.0,0.0
1,1,1,4.22,87.26,0.0,0.0,0.0,0.0
1,1,2,3.92,87.55,0.0,0.0,0.0,0.0
1,1,3,4.22,85.8,0.0,0.0,0.0,0.0
1,1,4,3.92,84.48,0.0,0.0,0.0,0.0
1,1,5,4.07,83.02,0.0,0.0,0.0,0.0
1,1,6,3.92,82.58,0.0,0.0,0.0,0.0
1,2,0,25.87,50.51,25.65,0.0,0.0,0.0
1,2,1,12.06,51.39,39.39,0.0,0.0,0.0
1,2,2,10.9,51.1,40.0,0.0,0.0,0.0
1,2,3,9.45,51.24,40.31,0.0,0.0,0.0
1,2,4,9.3,51.68,40.31,0.0,0.0,0.0
1,2,5,8.87,51.68,40.61,0.0,0.0,0.0
1,2,6,8.87,51.83,40.31,0.0,0.0,0.0
1,3,0,21.08,15.08,10.99,37.17,0.0,0.0
1,3,1,8.14,30.31,1.83,61.81,0.0,0.0
1,3,2,8.43,30.45,1.83,61.81,0.0,0.0
1,3,3,7.85,31.33,1.83,62.24,0.0,0.0
1,3,4,8.43,31.77,1.83,61.95,0.0,0.0
1,3,5,8.58,32.06,1.83,62.39,0.0,0.0
1,3,6,7.85,32.8,1.83,61.81,0.0,0.0
1,4,0,29.22,47.58,4.73,21.43,13.84,0.0
