run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,63.41,0.0,0.0,0.0,0.0,0.0
0,0,1,61.78,0.0,0.0,0.0,0.0,0.0
0,0,2,60.3,0.0,0.0,0.0,0.0,0.0
0,0,3,92.74,0.0,0.0,0.0,0.0,0.0
0,0,4,97.19,0.0,0.0,0.0,0.0,0.0
0,1,0,90.96,59.56,0.0,0.0,0.0,0.0
0,1,1,93.48,61.76,0.0,0.0,0.0,0.0
0,1,2,89.19,79.26,0.0,0.0,0.0,0.0
0,1,3,90.37,83.53,0.0,0.0,0.0,0.0
0,1,4,88.3,82.35,0.0,0.0,0.0,0.0
0,2,0,73.93,58.97,66.97,0.0,0.0,0.0
0,2,1,82.67,25.59,90.06,0.0,0.0,0.0
0,2,2,83.7,26.76,94.19,0.0,0.0,0.0
0,2,3,85.19,27.21,95.11,0.0,0.0,0.0
0,2,4,85.04,27.5,95.57,0.0,0.0,0.0
0,3,0,85.33,47.35,67.43,54.93,0.0,0.0
0,3,1,87.11,29.41,56.73,80.3,0.0,0.0
0,3,2,83.26,33.82,62.84,86.72,0.0,0.0
0,3,3,83.26,33.82,62.54,87.16,0.0,0.0
0,3,4,84.3,32.79,64.22,86.12,0.0,0.0
0,4,0,72.89,39.41,64.98,45.97,64.1,0.0
0,4,1,55.7,27.06,59.48,47.46,87.03,0.0
0,4,2,66.81,31.62,64.07,42.84,92.01,0.0
0,4,3,63.56,33.82,52.91,55.37,92.91,0.0
0,4,4,58.52,34.71,64.68,52.09,95.48,0.0
0,5,0,69.78,42.06,58.72,45.82,68.48,36.98
0,5,1,62.96,21.18,60.24,32.09,57.01,73.95
0,5,2,67.7,23.97,62.54,35.67,55.81,76.65
0,5,3,70.67,21.91,65.29,33.88,54.3,76.65
0,5,4,69.33,21.76,62.84,31.49,58.82,79.19
1,0,0,56.69,0.0,0.0,0.0,0.0,0.0
1,0,1,61.19,0.0,0.0,0.0,0.0,0.0
