run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
2,1,1,18.56,68.88,0.0,0.0,0.0,0.0
2,1,2,14.14,72.42,0.0,0.0,0.0,0.0
2,1,3,8.98,78.91,0.0,0.0,0.0,0.0
2,1,4,8.84,79.06,0.0,0.0,0.0,0.0
2,1,5,8.84,79.2,0.0,0.0,0.0,0.0
2,1,6,8.84,79.2,0.0,0.0,0.0,0.0
2,2,0,8.84,49.41,47.31,0.0,0.0,0.0
2,2,1,22.24,45.13,57.01,0.0,0.0,0.0
2,2,2,33.87,30.24,59.1,0.0,0.0,0.0
2,2,3,35.49,30.97,62.99,0.0,0.0,0.0
2,2,4,37.85,29.5,64.93,0.0,0.0,0.0
2,2,5,37.85,29.65,66.12,0.0,0.0,0.0
2,2,6,39.03,31.42,66.57,0.0,0.0,0.0
2,3,0,43.89,23.01,26.12,48.99,0.0,0.0
2,3,1,42.86,21.83,26.57,51.94,0.0,0.0
2,3,2,42.71,21.98,25.37,53.64,0.0,0.0
2,3,3,45.36,23.16,29.1,54.73,0.0,0.0
2,3,4,45.36,22.86,29.4,54.57,0.0,0.0
2,3,5,45.07,23.01,29.55,54.57,0.0,0.0
2,3,6,43.3,18.73,26.12,54.11,0.0,0.0
2,4,0,58.03,26.84,18.21,43.41,63.24,0.0
2,4,1,50.07,15.49,19.85,32.56,69.61,0.0
2,4,2,51.69,17.55,19.1,33.8,69.46,0.0
2,4,3,51.99,17.26,19.1,33.95,69.46,0.0
2,4,4,52.28,17.26,19.4,34.57,69.46,0.0
2,4,5,52.28,17.7,20.0,34.57,69.61,0.0
2,4,6,52.58,18.29,20.0,34.57,69.9,0.0
2,5,0,48.45,25.81,20.9,37.98,53.84,14.18
2,5,1,52.28,19.32,25.37,30.54,57.45,30.3
2,5,2,52.28,14.75,19.25,32.4,54.41,32.54
2,5,3,52.87,14.45,19.25,32.4,54.85,32.69
2,5,4,52.87,14.9,19.55,32.71,54.7,32.39
2,5,5,53.31,15.04,19.4,32.56,54.41,32.39
2,5,6,53.31,14.75,19.4,32.71,54.7,32.24
3,0,0,92.08,0.0,0.0,0.0,0.0,0.0
3,0,1,89.3,0.0,0.0,0.0,0.0,0.0
3,0,2,87.98,0.0,0.0,0.0,0.0,0.0
3,0,3,87.1,0.0,0.0,0.0,0.0,0.0
3,0,4,86.66,0.0,0.0,0.0,0.0,0.0
3,0,5,85.63,0.0,0.0,0.0,0.0,0.0
3,0,6,84.02,0.0,0.0,0.0,0.0,0.0
3,1,0,45.45,88.13,0.0,0.0,0.0,0.0
3,1,1,45.75,88.43,0.0,0.0,0.0,0.0
3,1,2,43.4,88.13,0.0,0.0,0.0,0.0
3,1,3,41.06,88.28,0.0,0.0,0.0,0.0
3,1,4,41.06,87.69,0.0,0.0,0.0,0.0
3,1,5,46.33,86.8,0.0,0.0,0.0,0.0
3,1,6,46.77,86.35,0.0,0.0,0.0,0.0
3,2,0,36.51,67.8,45.81,0.0,0.0,0.0
3,2,1,24.34,61.87,47.87,0.0,0.0,0.0
3,2,2,30.65,60.09,70.78,0.0,0.0,0.0
3,2,3,31.23,59.94,70.34,0.0,0.0,0.0
3,2,4,32.11,59.94,70.34,0.0,0.0,0.0
3,2,5,32.84,60.09,69.9,0.0,0.0,0.0
3,2,6,38.86,62.76,77.53,0.0,0.0,0.0
3,3,0,46.77,70.47,54.48,27.42,0.0,0.0
3,3,1,41.2,49.11,42.0,55.91,0.0,0.0
3,3,2,41.35,49.55,42.0,56.06,0.0,0.0
3,3,3,38.12,52.23,51.98,71.21,0.0,0.0
3,3,4,38.12,52.23,51.98,70.91,0.0,0.0
3,3,5,36.07,54.01,53.01,70.45,0.0,0.0
3,3,6,35.92,54.01,53.01,71.06,0.0,0.0
3,4,0,42.23,46.59,54.48,44.55,44.12,0.0
3,4,1,39.88,51.34,50.07,39.55,56.79,0.0
3,4,2,40.62,51.48,53.16,36.67,64.73,0.0
3,4,3,40.91,52.23,53.16,36.67,64.58,0.0
3,4,4,40.76,53.12,53.3,36.82,64.27,0.0
3,4,5,39.3,49.26,52.72,40.3,63.05,0.0
3,4,6,39.59,49.26,52.57,40.3,62.9,0.0
3,5,0,42.23,58.9,55.07,47.88,30.84,17.4
3,5,1,40.47,49.7,54.19,43.48,44.12,25.66
3,5,2,40.62,49.41,54.19,43.48,44.73,25.07
3,5,3,40.62,48.96,54.04,43.79,44.73,24.78
3,5,4,43.26,51.34,51.4,44.7,30.53,40.86
3,5,5,43.26,51.34,50.95,44.39,30.38,40.71
3,5,6,42.67,51.63,50.95,44.55,30.38,40.86
4,0,0,73.68,0.0,0.0,0.0,0.0,0.0
4,0,1,75.85,0.0,0.0,0.0,0.0,0.0
4,0,2,77.71,0.0,0.0,0.0,0.0,0.0
4,0,3,78.79,0.0,0.0,0.0,0.0,0.0
4,0,4,77.71,0.0,0.0,0.0,0.0,0.0
4,0,5,80.19,0.0,0.0,0.0,0.0,0.0
4,0,6,80.19,0.0,0.0,0.0,0.0,0.0
4,1,0,40.56,90.16,0.0,0.0,0.0,0.0
4,1,1,40.25,90.9,0.0,0.0,0.0,0.0
4,1,2,39.16,91.78,0.0,0.0,0.0,0.0
4,1,3,37.46,92.07,0.0,0.0,0.0,0.0
4,1,4,37.0,91.92,0.0,0.0,0.0,0.0
4,1,5,26.93,91.63,0.0,0.0,0.0,0.0
4,1,6,28.79,90.75,0.0,0.0,0.0,0.0
4,2,0,25.23,59.32,38.29,0.0,0.0,0.0
4,2,1,33.13,63.88,47.15,0.0,0.0,0.0
4,2,2,34.52,60.79,49.25,0.0,0.0,0.0
4,2,3,34.21,60.5,49.55,0.0,0.0,0.0
4,2,4,34.98,60.06,49.4,0.0,0.0,0.0
4,2,5,29.41,61.67,54.05,0.0,0.0,0.0
4,2,6,29.41,61.53,53.9,0.0,0.0,0.0
4,3,0,35.29,56.98,35.29,31.85,0.0,0.0
4,3,1,32.82,49.34,30.48,46.13,0.0,0.0
4,3,2,30.5,48.31,27.18,49.11,0.0,0.0
4,3,3,30.5,48.16,27.03,49.7,0.0,0.0
4,3,4,30.65,48.31,26.73,49.85,0.0,0.0
4,3,5,29.88,48.16,26.73,49.7,0.0,0.0
4,3,6,27.24,49.49,33.03,51.49,0.0,0.0
4,4,0,22.76,49.63,35.44,38.99,54.74,0.0
4,4,1,24.46,44.93,34.98,38.54,58.65,0.0
4,4,2,24.46,45.08,34.83,38.69,58.35,0.0
4,4,3,24.46,45.37,34.83,38.39,58.5,0.0
4,4,4,24.61,45.52,34.98,38.24,58.65,0.0
4,4,5,24.46,45.81,34.83,38.24,58.5,0.0
4,4,6,24.46,46.11,34.98,38.1,58.65,0.0
4,5,0,30.65,54.04,35.59,29.32,42.11,7.16
4,5,1,20.74,49.78,36.19,37.05,36.54,34.06
4,5,2,20.9,49.63,35.89,36.9,36.99,34.36
4,5,3,20.59,49.49,36.04,36.9,36.69,34.36
4,5,4,20.43,49.63,36.04,36.9,37.14,34.21
4,5,5,20.74,49.63,36.34,36.76,37.14,34.21
4,5,6,20.9,49.49,36.34,36.61,36.99,34.06
