run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
3,3,0,25.07,47.03,72.54,44.09,0.0,0.0
3,3,1,22.73,43.18,53.01,76.06,0.0,0.0
3,3,2,25.66,44.66,48.9,90.91,0.0,0.0
3,3,3,22.87,42.58,44.93,91.52,0.0,0.0
3,3,4,24.19,43.47,41.7,93.64,0.0,0.0
3,4,0,21.99,41.25,44.93,65.0,51.3,0.0
3,4,1,21.55,35.16,48.02,53.33,65.04,0.0
3,4,2,26.69,37.24,46.7,44.7,78.78,0.0
3,4,3,29.03,40.5,47.14,46.52,79.08,0.0
3,4,4,29.91,41.99,48.75,46.82,89.16,0.0
3,5,0,19.35,41.69,42.14,42.42,43.21,43.81
3,5,1,18.48,36.2,50.66,35.61,29.92,55.01
3,5,2,23.02,41.69,49.34,29.09,25.95,64.6
3,5,3,17.6,39.02,45.23,31.67,19.85,69.03
3,5,4,23.31,39.61,46.7,30.76,25.8,72.57
4,0,0,39.94,0.0,0.0,0.0,0.0,0.0
4,0,1,77.4,0.0,0.0,0.0,0.0,0.0
4,0,2,78.79,0.0,0.0,0.0,0.0,0.0
4,0,3,87.0,0.0,0.0,0.0,0.0,0.0
4,0,4,87.0,0.0,0.0,0.0,0.0,0.0
4,1,0,29.57,85.9,0.0,0.0,0.0,0.0
4,1,1,9.44,99.27,0.0,0.0,0.0,0.0
4,1,2,8.67,99.41,0.0,0.0,0.0,0.0
4,1,3,14.24,97.94,0.0,0.0,0.0,0.0
4,1,4,19.81,96.77,0.0,0.0,0.0,0.0
4,2,0,31.27,65.93,30.03,0.0,0.0,0.0
4,2,1,26.78,50.81,48.5,0.0,0.0,0.0
4,2,2,19.2,56.39,57.81,0.0,0.0,0.0
4,2,3,18.27,56.09,65.92,0.0,0.0,0.0
4,2,4,26.63,56.83,65.32,0.0,0.0,0.0
4,3,0,17.8,52.13,35.44,31.1,0.0,0.0
4,3,1,19.81,53.45,27.03,43.15,0.0,0.0
4,3,2,20.9,55.95,24.32,59.08,0.0,0.0
4,3,3,18.73,53.74,18.17,70.83,0.0,0.0
4,3,4,20.43,53.89,17.72,69.2,0.0,0.0
4,4,0,21.52,52.13,31.53,34.52,69.32,0.0
4,4,1,17.03,46.99,26.88,38.84,85.56,0.0
4,4,2,17.18,42.0,27.33,37.5,92.63,0.0
4,4,3,15.17,42.14,35.44,35.86,92.33,0.0
4,4,4,15.33,47.28,30.48,41.67,94.14,0.0
4,5,0,12.38,47.87,29.58,33.48,60.15,53.22
4,5,1,12.69,47.43,26.73,34.08,57.44,59.65
4,5,2,15.94,50.07,28.53,34.82,40.3,83.33
4,5,3,13.16,48.46,30.33,31.85,40.0,82.46
4,5,4,13.0,50.07,26.58,32.29,38.2,90.2
