run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
3,3,0,22.14,39.61,72.25,48.94,0.0,0.0
3,3,1,20.38,43.32,46.99,88.79,0.0,0.0
3,3,2,17.45,43.77,38.18,93.48,0.0,0.0
3,3,3,11.88,41.99,33.48,94.7,0.0,0.0
3,3,4,14.66,43.03,44.93,97.58,0.0,0.0
3,4,0,30.65,45.85,55.51,63.18,43.82,0.0
3,4,1,18.77,41.84,45.23,52.73,67.02,0.0
3,4,2,20.09,43.18,41.41,49.55,78.02,0.0
3,4,3,19.94,44.21,41.56,49.39,78.78,0.0
3,4,4,24.78,43.62,49.34,53.48,83.51,0.0
3,5,0,30.06,45.7,48.16,46.82,34.66,27.14
3,5,1,27.71,46.88,38.77,43.94,25.95,59.29
3,5,2,25.81,41.99,45.52,49.09,27.63,61.5
3,5,3,27.57,44.81,41.85,48.94,28.7,68.44
3,5,4,24.19,46.44,46.99,47.73,24.27,74.19
4,0,0,39.94,0.0,0.0,0.0,0.0,0.0
4,0,1,77.4,0.0,0.0,0.0,0.0,0.0
4,0,2,78.79,0.0,0.0,0.0,0.0,0.0
4,0,3,87.0,0.0,0.0,0.0,0.0,0.0
4,0,4,87.0,0.0,0.0,0.0,0.0,0.0
4,1,0,51.08,73.86,0.0,0.0,0.0,0.0
4,1,1,32.35,95.15,0.0,0.0,0.0,0.0
4,1,2,19.97,96.48,0.0,0.0,0.0,0.0
4,1,3,19.66,96.77,0.0,0.0,0.0,0.0
4,1,4,27.86,96.48,0.0,0.0,0.0,0.0
4,2,0,40.25,64.17,31.68,0.0,0.0,0.0
4,2,1,18.42,50.51,53.75,0.0,0.0,0.0
4,2,2,21.52,54.33,59.91,0.0,0.0,0.0
4,2,3,17.18,56.09,60.51,0.0,0.0,0.0
4,2,4,28.79,55.07,68.47,0.0,0.0,0.0
4,3,0,24.3,52.57,25.68,33.63,0.0,0.0
4,3,1,17.18,52.72,19.82,47.77,0.0,0.0
4,3,2,11.15,52.72,17.42,62.35,0.0,0.0
4,3,3,14.71,50.07,21.92,64.43,0.0,0.0
4,3,4,12.54,49.63,16.67,70.54,0.0,0.0
4,4,0,13.31,48.9,18.32,40.77,60.9,0.0
4,4,1,13.78,37.0,17.87,31.1,89.47,0.0
4,4,2,14.4,56.09,24.17,32.14,91.13,0.0
4,4,3,17.8,46.99,22.82,31.4,90.23,0.0
4,4,4,14.09,49.78,26.88,37.2,94.89,0.0
4,5,0,13.31,50.95,25.08,36.61,52.18,44.44
4,5,1,11.46,49.19,21.17,27.83,42.26,71.05
4,5,2,11.92,46.55,18.32,34.38,43.61,80.99
4,5,3,14.4,47.43,22.52,31.55,37.29,88.01
4,5,4,17.65,49.05,22.82,37.8,42.71,88.16
