run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,61.33,0.0,0.0,0.0,0.0,0.0
0,0,1,62.37,0.0,0.0,0.0,0.0,0.0
0,1,0,44.44,60.88,0.0,0.0,0.0,0.0
0,1,1,44.3,61.62,0.0,0.0,0.0,0.0
0,2,0,39.56,36.76,73.09,0.0,0.0,0.0
0,2,1,41.48,34.26,74.77,0.0,0.0,0.0
0,3,0,36.74,45.15,40.37,19.25,0.0,0.0
0,3,1,54.37,26.62,51.83,67.46,0.0,0.0
0,4,0,55.11,30.29,59.94,26.87,31.37,0.0
0,4,1,52.44,23.24,58.72,27.91,38.01,0.0
0,5,0,64.89,28.97,64.22,19.1,25.49,5.84
0,5,1,58.07,22.06,57.03,20.3,34.99,12.43
1,0,0,59.88,0.0,0.0,0.0,0.0,0.0
1,0,1,59.88,0.0,0.0,0.0,0.0,0.0
1,1,0,52.03,54.47,0.0,0.0,0.0,0.0
1,1,1,52.18,53.0,0.0,0.0,0.0,0.0
1,2,0,26.16,47.88,28.55,0.0,0.0,0.0
1,2,1,13.52,39.53,45.8,0.0,0.0,0.0
1,3,0,33.72,20.79,16.03,27.41,0.0,0.0
1,3,1,10.03,21.82,16.49,44.9,0.0,0.0
1,4,0,23.69,38.36,26.26,10.2,36.46,0.0
1,4,1,23.69,38.8,26.72,11.08,37.5,0.0
1,5,0,28.05,28.7,25.65,11.37,34.97,22.19
1,5,1,30.52,33.53,20.46,12.1,21.88,33.28
2,0,0,64.65,0.0,0.0,0.0,0.0,0.0
2,0,1,64.06,0.0,0.0,0.0,0.0,0.0
2,1,0,7.36,79.94,0.0,0.0,0.0,0.0
2,1,1,7.51,79.79,0.0,0.0,0.0,0.0
2,2,0,13.25,47.79,45.37,0.0,0.0,0.0
2,2,1,12.81,47.79,51.04,0.0,0.0,0.0
2,3,0,27.39,35.1,37.46,19.69,0.0,0.0
2,3,1,23.56,39.53,34.18,30.08,0.0,0.0
2,4,0,38.88,21.39,16.87,27.75,60.93,0.0
2,4,1,37.56,21.98,15.52,26.2,60.64,0.0
2,5,0,33.73,32.45,22.39,21.09,54.56,1.94
2,5,1,33.87,32.89,21.49,20.62,54.12,1.94
3,0,0,94.28,0.0,0.0,0.0,0.0,0.0
3,0,1,91.5,0.0,0.0,0.0,0.0,0.0
3,1,0,40.18,87.69,0.0,0.0,0.0,0.0
3,1,1,37.24,87.09,0.0,0.0,0.0,0.0
3,2,0,34.75,78.34,56.09,0.0,0.0,0.0
3,2,1,35.04,79.38,54.63,0.0,0.0,0.0
3,3,0,46.92,72.11,48.75,24.7,0.0,0.0
3,3,1,48.09,73.29,44.35,28.18,0.0,0.0
3,4,0,53.23,55.49,55.8,32.42,27.79,0.0
3,4,1,42.96,50.3,46.99,30.76,53.59,0.0
3,5,0,56.01,61.28,45.08,26.67,30.38,18.44
3,5,1,54.11,56.53,51.54,31.97,24.27,26.4
4,0,0,80.03,0.0,0.0,0.0,0.0,0.0
4,0,1,78.33,0.0,0.0,0.0,0.0,0.0
4,1,0,39.16,89.72,0.0,0.0,0.0,0.0
4,1,1,20.12,94.86,0.0,0.0,0.0,0.0
4,2,0,52.32,54.19,45.2,0.0,0.0,0.0
4,2,1,37.0,51.4,48.95,0.0,0.0,0.0
4,3,0,42.88,47.28,44.29,20.09,0.0,0.0
4,3,1,36.07,49.05,35.44,27.53,0.0,0.0
4,4,0,45.82,31.57,33.33,15.18,28.72,0.0
4,4,1,28.48,34.51,36.19,15.33,46.17,0.0
4,5,0,24.46,48.46,44.59,23.51,35.34,41.96
4,5,1,20.74,49.78,36.64,22.62,30.98,50.73
