run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,63.41,0.0,0.0,0.0,0.0,0.0
0,0,1,61.78,0.0,0.0,0.0,0.0,0.0
0,0,2,59.85,0.0,0.0,0.0,0.0,0.0
0,0,3,59.85,0.0,0.0,0.0,0.0,0.0
0,0,4,93.63,0.0,0.0,0.0,0.0,0.0
0,1,0,89.19,55.0,0.0,0.0,0.0,0.0
0,1,1,81.33,69.85,0.0,0.0,0.0,0.0
0,1,2,84.3,74.56,0.0,0.0,0.0,0.0
0,1,3,85.93,75.88,0.0,0.0,0.0,0.0
0,1,4,84.3,67.21,0.0,0.0,0.0,0.0
0,2,0,78.37,48.68,64.37,0.0,0.0,0.0
0,2,1,87.26,19.71,94.65,0.0,0.0,0.0
0,2,2,81.48,31.03,92.97,0.0,0.0,0.0
0,2,3,74.37,30.44,93.73,0.0,0.0,0.0
0,2,4,76.74,35.0,95.11,0.0,0.0,0.0
0,3,0,77.48,41.91,64.53,68.36,0.0,0.0
0,3,1,78.67,42.21,59.48,70.0,0.0,0.0
0,3,2,79.11,36.47,58.41,79.1,0.0,0.0
0,3,3,78.96,36.03,59.33,82.24,0.0,0.0
0,3,4,79.56,36.76,60.24,81.94,0.0,0.0
0,4,0,66.81,27.06,59.63,38.96,73.91,0.0
0,4,1,56.89,36.91,58.72,37.76,86.27,0.0
0,4,2,51.26,28.68,56.12,34.93,91.86,0.0
0,4,3,48.59,35.29,54.59,45.67,94.42,0.0
0,4,4,49.93,34.85,56.73,42.24,95.78,0.0
0,5,0,65.33,15.15,61.93,37.01,50.98,51.2
0,5,1,68.59,22.65,57.19,38.51,42.68,74.1
0,5,2,67.26,21.91,57.65,39.4,44.04,75.6
0,5,3,66.22,18.97,59.02,39.55,45.7,78.74
0,5,4,62.07,20.74,57.8,31.79,48.27,81.74
1,0,0,56.69,0.0,0.0,0.0,0.0,0.0
1,0,1,61.19,0.0,0.0,0.0,0.0,0.0
